,product_code,count_of_sizes,colors
1080,FB8894-002,6,['Phantom/Black/Dark Russet/Phantom']
1081,DZ2927-400,15,"['Black/White', 'University Red/White', 'Wolf Grey/White', 'White/Black', 'Game Royal/White']"
1082,DX5260-900,19,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
1083,CN9675-100,6,"['Wheat Grass/Baroque Brown', 'Black/Black/White', 'University Red/University Red/Black', 'Black/Black/Metallic Gold', 'White/White/Black', 'Black/White/Black', 'Black/Black/Black']"
1084,DA7995-400,1,"['Coconut Milk/Sail/Gum Medium Brown/Night Maroon', 'Black/Bright Crimson/Bright Spruce/Summit White', 'Summit White/Black/Orange/White', 'Racer Blue/White/Bright Crimson/Black', 'Black/White/Orange/Black']"
1085,DJ6158-201,17,"['Neutral Olive/Stadium Green/Phantom/Light Bone', 'Velvet Brown/Black/Anthracite', 'Pale Ivory/Khaki/White/Black', 'Deep Jungle/Khaki/Ashen Slate/Night Maroon', 'Phantom/Summit White/Light Orewood Brown', 'Black/Dark Grey/Wolf Grey/Aura']"
1086,DD0524-002,7,['Black/Team Maroon/Team Gold']
1087,FB2906-600,15,"['University Red/Light Crimson/Black/White', 'Pewter/Wolf Grey/White/Black', 'White/Pure Platinum/Bright Crimson/Black', 'Midnight Navy/Dark Obsidian/Black/White', 'Black/Anthracite/Bright Crimson/White']"
1088,DO9388-006,1,['Phantom/Light Orewood Brown/Green Strike']
1089,FD1643-300,15,['Brown Kelp/Shadow Brown/Court Purple/Team Gold']
1090,CZ0931-003,10,"['Vivid Sulfur/Black/University Red/University Gold', 'Black/Black/Summit White/Anthracite', 'Phantom/Summit White/Dark Russet/Light Orewood Brown']"
1091,DJ5961-600,2,"['Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
1092,FN6753-900,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1093,FV1699-801,11,['Guava Ice/Hyper Pink/Light Orewood Brown/Fireberry']
1094,FZ5758-004,4,['Photon Dust/Diffused Blue/Pale Ivory/Black']
1095,,0,[None]
1096,FJ4414-200,9,['Desert Ore/Sail/Black/Light Aqua']
1097,DC8749-401,24,"['Racer Blue/Safety Orange/White', 'Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'White/Metallic Silver/Pure Platinum/Black', 'Black/Light Smoke Grey/Dark Smoke Grey/Metallic Silver']"
1098,AO2416-101,23,"['White/Wolf Grey/Dark Grey', 'University Red/White/Black', 'White/Cool Grey/Metallic Gold', 'Black/Dark Grey', 'Team Royal/White/Black']"
1099,DM8199-064,22,"['Black/Sunset Pulse/Lagoon Pulse/Multi-Color', 'White/Metallic Gold']"
1100,DZ0962-002,10,['Black/Purple Comet/White']
1101,DZ2617-101,17,"['Black/Clear Jade/Mica Green/Geode Teal', 'Black/Anthracite/Smoke Grey/White', 'Monarch/Mica Green/Medium Ash/Amber Brown', 'Dark Smoke Grey/Monarch/Smoke Grey', 'Light Smoke Grey/Photon Dust/White/White', 'University Red/Gym Red/Pure Platinum', 'White/Light Silver/Bright Mandarin/White', 'White/Racer Blue/Obsidian/Pure Platinum', 'Olive/High Voltage/Luminous Green/Sequoia']"
1102,FN7400-140,3,"['White/Pure Platinum/Game Royal', 'White/Pure Platinum/University Red', 'White/Pure Platinum/Black']"
1103,M9160-000,21,"['White', 'Black', 'Navy']"
1104,DJ6516-012,16,"['White/Pure Platinum/Black/Midnight Navy', 'White/Pure Platinum/University Red', 'Black/Dark Smoke Grey/Light Smoke Grey/White', 'Wolf Grey/Cool Grey/Pure Platinum/White', 'White/Wolf Grey/Pure Platinum/Black']"
1105,FB2812-100,1,"['Summit White/Light Silver/Polar/Bright Mandarin', 'Black/Black/White/White', 'Green Abyss/Desert Ochre/White/Green Abyss', 'Black/Hyper Royal/Gum Light Brown/Black', 'Cave Purple/Cave Purple/White', 'White/White/Gum Light Brown/Black']"
1106,DC1460-007,3,"['Light Iron Ore/White', 'Black/Metallic Silver/White/Black', 'Black/Black/Black']"
1107,DQ9700-900,17,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1108,CK9951-004,17,"['Light Bone/Picante Red/Dark Stucco/Sequoia', 'Aviator Grey/Cobblestone/Gold Suede/Black', 'Cargo Khaki/Dark Smoke Grey/Black/Sequoia', 'Black/Anthracite/Black', 'Coyote/Coyote/Coyote']"
1109,FJ2253-901,22,['Multi-Color/Multi-Color/Multi-Color']
1110,DH5088-414,10,"['Black/Black/White', 'White/White/Pure Platinum/Metallic Silver', 'Game Royal/Summit White/Anthracite/Black', 'University Red/Summit White/Anthracite/Black', 'Black/Iron Grey/White', 'White/Pure Platinum/Metallic Silver']"
1111,FD7855-002,9,"['Black/Light Iron Ore/Obsidian/Off Noir', 'Platinum Tint/Black/Stone/Light Bone']"
1112,DZ0503-002,20,"['University Red/Pure Platinum/Gym Red/White', 'White/Pure Platinum/Bright Crimson/Black', 'White/Football Grey/Black/Hyper Violet', 'Wolf Grey/Cool Grey/Bright Crimson/White', 'White/Pure Platinum/Green Glow/Black', 'Black/Wolf Grey/Cool Grey/White']"
1113,DJ5165-040,19,['Black/Hyper Royal/Chrome']
1114,DR0126-300,12,"['Noise Aqua/Noise Aqua/Summit White/Light Orewood Brown', 'Enamel Green/Enamel Green/Gum Light Brown/Summit White', 'Medium Soft Pink/Medium Soft Pink/Summit White/Black', 'Black/Black/Gum Light Brown/White', 'Black/Black/Gum Light Brown/White']"
1115,CW3203-600,12,"['Adobe/Guava Ice/Bright Crimson', 'Sesame/Coconut Milk/Desert Ochre', 'Enigma Stone/Elemental Gold/Seafoam']"
1116,DR7882-600,7,"['Burgundy Crush/Plum Eclipse/Phantom/Burgundy Crush', 'Black/Phantom/Black', 'Elemental Gold/Sail/Desert Ochre/Elemental Gold']"
1117,DV2436-101,17,"['Summit White/Black/Malachite', 'Anthracite/Light Pumice/White/Dark Team Red', 'Light Orewood Brown/White/Khaki/Light Bone', 'Iron Grey/Smoke Grey/Summit White/Blue Tint', 'Black/Black/Anthracite', 'Neutral Olive/Medium Olive/Sequoia', 'Anthracite/Black/Picante Red/Sail']"
1118,FJ4831-900,23,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1119,DZ5998-100,14,['White/Game Royal/University Orange']
1120,FN5714-001,9,['Black/Siren Red/Racer Blue/Vivid Sulfur']
1121,DD1901-600,13,['Burgundy Crush/Racer Blue/Black']
1122,FN3717-001,20,['Black/Black']
1123,DD0531-002,10,['Black/Court Purple/University Gold']
1124,CV0582-010,8,"['White/Pure Platinum/Black', 'Black/Iron Grey/White', 'University Red/Bright Crimson/Summit White/White']"
1125,DD9535-004,12,"['Phantom/Black/Atomic Green/Light Iron Ore', 'Black/Sail/Volt', 'Black/Metallic Gold', 'Black/Iron Grey/White/White']"
1126,DX5050-200,13,"['Bright Crimson/Deep Burgundy', 'Mica Green/Light Silver', 'Light Cream/Plum Eclipse', 'Deep Royal Blue/White', 'Black/Wolf Grey', 'White/Wolf Grey']"
1127,FZ4653-900,15,['Multi-Color/Multi-Color']
1128,FJ4004-100,1,['White/Metallic Silver/White']
1129,FN0569-900,22,['Multi-Color/Multi-Color/Multi-Color']
1130,DQ1979-500,2,"['Ironstone/Light Iron Ore/Light Bone/Malt', 'Canyon Purple/Doll/Grey Fog/Amethyst Wave']"
1131,CD7069-160,10,"['Black/White/Metallic Gold', 'Black/White/Cement Grey/Game Royal', 'White/Black/Wolf Grey/Fire Red', 'White/Gym Red/Black']"
1132,BV1171-100,17,"['White/White/Gum Light Brown/Pure Platinum', 'White/Coastal Blue/Star Blue/White', 'Black/Black/Black', 'Anthracite/Light Current Blue/Cool Grey', 'Pure Platinum/Electric Green/Dark Grey', 'Black/Smoke Grey/Volt/White', 'White/Black/University Red', 'White/White/White']"
1133,FB2390-900,23,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1134,DZ3025-001,1,"['Phantom/Oatmeal/Citron Pulse/Ale Brown', 'College Navy/Racer Blue/Bright Crimson/Metallic Platinum', 'Dutch Blue/Black/Blue Glow/Phantom', 'Black/Black/Black', 'Black/Grey Fog/White/Dark Smoke Grey', 'Black/White', 'Dark Beetroot/University Gold/Bright Crimson/White', 'Black/Obsidian/Bright Crimson/Black', 'College Navy/Midnight Navy/Black/Metallic Silver']"
1135,DM0573-101,1,"['White/Black', 'White/Sail/Black/White', 'Midnight Navy/Black/Action Grape/White', 'Sail/Barely Volt/Ghost Green/Black', 'Black/White/Black', 'White/White']"
1136,CI4510-001,3,['Black/Gym Red/Off Noir/White']
1137,CW7356-011,16,"['Sail/White/Gym Red/Black', 'Black/Anthracite/Volt/White', 'Wolf Grey/Black/Hyper Royal/White', 'Barely Volt/Volt/Photon Dust/Black', 'Black/Off Noir/Hyper Violet/Flash Crimson']"
1138,DZ2616-800,17,"['Phantom/Light Bone/Black', 'Atomic Orange/Ice Peach/Peach Cream/White']"
1139,CZ9890-007,5,['Black/Metallic Gold/Metallic Silver/Metallic Dark Grey']
1140,CJ9179-200,23,['Flax/Gum Light Brown/Black/Wheat']
1141,846438-997,9,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1142,CK6024-002,7,['Black/University Red/White']
1143,DO7437-900,17,"['Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color']"
1144,DX9016-004,17,"['Court Blue/Black/Platinum Tint/Green Strike', 'Black/Anthracite/White', 'Barely Volt/Volt/Phantom/Black', 'Light Bone/Monarch/Smoke Grey', 'Light Smoke Grey/Smoke Grey/White', 'Black/Black/Anthracite', 'Pure Platinum/Football Grey/University Red']"
1145,AV5355-101,5,"['White/White/Black', 'Black/White/White']"
1146,,0,[None]
1147,FQ8822-084,0,['Black/Smoke Grey/Campfire Orange/Black']
1148,FD6692-001,17,['Black/Deep Jungle/Clear Jade/Multi-Color']
1149,FJ8900-900,15,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1150,DQ3984-003,15,"['White/White/White/White', 'Summit White/Sesame/Light Photo Blue/Safety Orange', 'White/Light Lemon Twist/Pure Platinum/Midnight Navy', 'Black/Anthracite/Black/Black', 'Light Bone/Olive Grey/Summit White/Red Clay', 'Black/Black/White/White', 'White/Racer Blue/Black/Speed Yellow']"
1151,DN3687-002,9,"['Black/White/Metallic Silver', 'Black/White/University Red']"
1152,FJ6805-001,2,['Black/Black/White']
1153,CT3886-301,13,"['Dark Smoke Grey/Smoke Grey/Light Smoke Grey/Black', 'Black/Iron Grey/Volt/Black', 'Mint Foam/Barely Green/Cave Purple/Ghost Green', 'Rattan/Sandalwood/Green Strike/Thunder Blue', 'Cargo Khaki/White/Sequoia/Safety Orange']"
1154,FN0113-200,14,['Medium Olive/Black/University Gold']
1155,DV6801-701,3,['Topaz Gold/Phantom/Sea Coral/Gridiron']
1156,DX4233-001,0,['Photon Dust/Metallic Silver/Black/University Red']
1157,FN0569-900,22,['Multi-Color/Multi-Color/Multi-Color']
1158,DJ5629-605,1,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']"
1159,DJ5969-040,1,['Black/Hyper Royal/Chrome']
1160,DJ6015-603,12,"['Black/Anthracite/Football Grey/White', 'Black/Anthracite/Bright Crimson/White', 'Industrial Blue/Jade Ice/Bright Crimson/Black', 'Track Red/Ember Glow/Sail/Football Grey', 'Pure Platinum/Summit White/Track Red/Metallic Silver']"
1161,,0,[None]
1162,DQ7673-003,7,"['Oil Green/Medium Olive/Coconut Milk/Sea Glass', 'White/White/Beach/Photo Blue', 'White/Sail/Light Silver/Safety Orange', 'Light Bone/Phantom/Summit White/White']"
1163,DN3686-105,11,"['White/Yellow Ochre/Black', 'White/Black/White', 'White/Black/White/Field Purple', 'Black/White/Black/Varsity Red']"
1164,FJ8900-900,15,['Multi-Color/Multi-Color']
1165,CT6648-010,14,"['Black/Iron Grey/White', 'White/Pure Platinum/Black', 'University Red/Bright Crimson/Summit White/White', 'Game Royal/University Blue/Summit White/White']"
1166,FJ7098-701,18,"['Polar/Light Ultramarine/Deep Royal Blue/Buff Gold', 'Buff Gold/Bronzine/Velvet Brown/Buff Gold', 'Oil Green/Phantom/Light Bone/Malachite', 'Black/Metallic Silver/Black/Metallic Silver', 'Wheat Grass/Black/Wheat Grass/Yellow Ochre']"
1167,DX5049-900,17,"['Fierce Pink/Fierce Pink/Fierce Pink', 'Game Royal/Game Royal/Game Royal', 'Multi-Color/Black/Multi-Color', 'Jade Ice/Jade Ice/Jade Ice', 'Violet Ash/Violet Ash', 'Black/Black/Black']"
1168,DD9441-040,2,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']"
1169,DR6851-100,4,"['White/Pure Platinum/Black/Amarillo', 'White/Pure Platinum/Black/College Navy']"
1170,DN3555-600,7,"['Black/Sail/Metallic Gold Grain', 'White/Clear Jade/Light Ultramarine/Deep Jungle', 'Hyper Pink/Laser Orange/White/Black']"
1171,DR1020-400,4,"['Dark Driftwood/Canyon Purple/Dark Smoke Grey/Light Iron Ore', 'Black/Black/Anthracite/Grey Fog', 'Thunder Blue/Black/Summit White/Yellow Ochre', 'Solar Flare/Cinnabar/Cacao Wow/Action Grape', 'Pilgrim/Pilgrim/Black/Black']"
1172,FN0569-900,22,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
1173,FD1164-600,18,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']"
1174,FN0569-900,22,['Multi-Color/Multi-Color/Multi-Color']
1175,DD9284-400,10,"['White/Ashen Slate/Black', 'Black/Dark Smoke Grey', 'Racer Blue/High Voltage/Black/White', 'University Red/Midnight Navy/Blue Joy/Sea Glass', 'Aviator Grey/Metallic Silver/Black', 'Midnight Navy/Dark Obsidian/White', 'Black/White', 'Deep Jungle/Purple Ink/Black/Geode Teal', 'Bright Crimson/Sail/Obsidian']"
1176,DZ5999-100,19,['White/Pro Green/Silver Wing']
1177,,0,[None]
1178,DR0453-005,17,"['Black/Black/White/Malachite', 'Black/Pure Platinum/Black/White', 'Black/Anthracite/Flat Gold/Metallic Gold', 'Light Bone/College Grey/Light Bone/Particle Grey', 'Summit White/Pure Platinum/Safety Orange/Black', 'Black/Anthracite/Black', 'White/Summit White/White', 'Phantom/High Voltage/White/Reflective Silver', 'Cobblestone/Light Orewood Brown/Black/Reflect Silver']"
1179,DV5255-200,7,['Fauna Brown/Multi-Color/Pink Prime']
1180,CZ7399-330,5,"['Cargo Khaki/Medium Olive/Black/Sequoia', 'Coyote/Coyote/Coyote', 'Black/Anthracite/White/Black']"
1181,DZ5941-100,12,['White/Orange Horizon/Fortress Green']
1182,,17,['Multi-Color/Multi-Color/Multi-Color']
1183,DN5079-300,3,['Light Green Spark/University Red/Game Royal/Black']
1184,FN0569-900,22,['Multi-Color/Multi-Color/Multi-Color']
1185,CU1722-960,24,['Multi-Color/Multi-Color']
1186,,0,[None]
1187,DZ5966-100,14,['White/New Orchid/University Orange']
1188,862507-201,17,"['Dark Mushroom/Light Taupe/Dark Mushroom', 'Black/Light Taupe/Black']"
1189,FN8405-600,6,['Bright Crimson/White']
1190,FB8877-200,17,"['Medium Ash/Bronzine/Blue Tint/Medium Ash', 'Phantom/Cargo Khaki/Dark Russet/Phantom']"
1191,FJ8915-400,13,"['University Red/White', 'Wolf Grey/White', 'Game Royal/White', 'White/Black']"
1192,FD9781-900,17,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
1193,A05685C-650,12,['Cactus Flower/Egret']
1194,FB1374-101,17,"['Sail/Lime Blast/Coconut Milk', 'Summit White/Sail/Black']"
1195,FQ8075-133,1,['Sail/Light Orewood Brown/White/Black']
1196,CW0784-161,11,"['White/Varsity Red/Black', 'Black/White/Varsity Red', 'Black/White', 'White/Black/Varsity Red']"
1197,FD6812-400,0,['Midnight Navy/Football Grey/Black']
1198,FN6840-657,5,['University Red/Deep Royal Blue/Opti Yellow/White']
1199,DZ0502-401,11,"['University Red/Team Red/Pure Platinum/White', 'Midnight Navy/Light Bone/Mystic Red/White', 'Midnight Navy/Dark Obsidian/Pure Platinum/White', 'Black/Iron Grey/Pure Platinum/White', 'White/Pure Platinum/Wolf Grey/Black', 'Wolf Grey/Cool Grey/Pure Platinum/White']"
1200,,0,[None]
1201,DX5883-100,15,"['Platinum Violet/Coconut Milk/Volt/Sail', 'White/Rugged Orange', 'White/White/White']"
1202,922474-001,0,['Black/Black/Black']
1203,DH3392-004,1,"['Iron Grey/Black/Phantom/Black', 'Phantom/Light Orewood Brown/Green Strike/White', 'Clear Jade/Geode Teal/Deep Jungle/White', 'Sail/Photon Dust/Blue Lightning/Citron Tint', 'Volt/Wolf Grey/Photon Dust/Diffused Blue', 'Photon Dust/Light Bone/Cool Grey/White', 'Black/White/Anthracite/Metallic Cool Grey']"
1204,DX5637-002,10,['Black/White/Space Purple']
1205,DX1800-160,12,['White/Black/Dynamic Turquoise/Siren Red']
1206,DV1206-100,2,"['Picante Red/Bright Cactus/Vivid Orange/Multi-Color', 'Mica Green/Seafoam/Atomic Orange/Medium Ash', 'Sanddrift/Hemp/Coconut Milk/Black', 'Deep Purple/Barely Volt/Blackened Blue/Baltic Blue']"
1207,DH5359-400,6,"['Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Racer Blue/Lime Blast/Safety Orange/White']"
1208,DH3394-008,0,"['Team Red/Cave Purple/Blackened Blue/Bright Crimson', 'Black/Anthracite/White/Pure Platinum', 'Game Royal/Baltic Blue/Black/Picante Red', 'Pure Platinum/Black/Volt/Fuchsia Dream']"
1209,CZ2959-402,19,['Navy/Noble Green/White/Summit White']
1210,DA8535-001,13,"['Obsidian/Bright Crimson/White/Black', 'Black/White']"
1211,HF0004-900,26,['Multi-Color/Multi-Color']
1212,DZ7739-700,5,['Amarillo/College Navy/White/Black']
1213,525393-770,14,"['Cacao Wow/Hemp/Black', 'Dark Gold Leaf/Anthracite/Jersey Gold/Dark Gold Leaf', 'Black/Black/Black/Black']"
1214,FN6749-906,19,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1215,DM0590-100,6,"['Black/White/Pure Platinum/Black', 'White/Summit White/Platinum Tint/White']"
1216,FD0204-001,8,"['Metallic Silver/Action Grape/White/Oxygen Purple', 'Black/Metallic Silver/Chrome/Wolf Grey', 'White/Bordeaux/White']"
1217,FB8875-700,5,"['Chlorophyll/Black/Chlorophyll', 'Light Silver/Clear/Light Silver', 'Black/Clear/Black', 'University Gold/Summit White/Black/University Gold']"
1218,FB1950-001,6,"['Black/Plum Eclipse/Photon Dust/Track Red', 'Khaki/Amber Brown/Sanddrift/Rugged Orange', 'Black/Black/Anthracite']"
1219,DC8725-101,22,"['Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Racer Blue/Lime Blast/Safety Orange/White', 'Blue Chill/Bright Crimson/White/Black', 'Hyper Pink/Laser Orange/Black', 'Bright Crimson/Volt/White/Black', 'White/Metallic Silver/Pure Platinum/Black', 'Black/Dark Smoke Grey/Light Smoke Grey/Metallic Silver']"
1220,DJ5603-040,18,"['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
1221,922471-900,0,['Coyote/Coyote/Coyote']
1222,828654-900,5,['Coyote/Coyote']
1223,FB2390-900,26,['Multi-Color/Multi-Color']
1224,,0,[None]
1225,DX5638-002,10,['Black/Deep Cardinal/White']
1226,DV2114-001,1,"['Phantom/University Blue/Team Orange/Vivid Green', 'White/Black/Metallic Silver/White']"
1227,AT6178-010,19,['Black/White']
1228,AO0808-002,20,"['Racer Blue/Safety Orange/White', 'Black/Light Lemon Twist/Fierce Pink']"
1229,HF0004-900,26,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1230,CW4555-015,16,"['White/Black/Game Royal', 'Sail/Anthracite/Coconut Milk/University Gold', 'Black/Iron Grey/Blue Tint/White', 'Black/Cement Grey/Picante Red', 'Black/Black/White', 'Black/Black/Black', 'White/University Red/Black/Wolf Grey', 'White/White/Black']"
1231,DC9093-001,1,['Black/Iron Grey']
1232,DV1376-101,22,"['White/Varsity Red/Midnight Navy', 'White/Khaki', 'White/Infrared 23/Black']"
1233,CV0584-010,12,['Black/Iron Grey/White']
1234,DD0552-002,10,['Black/Valor Blue/White']
1235,DX5209-002,10,['Black/Signal Blue/Gold']
1236,FQ2140-100,2,['White/Team Gold/Black']
1237,AQ1202-900,17,['Coyote/Coyote']
1238,FQ7223-905,23,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1239,CW2289-001,20,"['White/White', 'Black/Black']"
1240,FN6830-001,9,"['Black/Gum Dark Brown/Team Orange/Medium Ash', 'University Blue/White', 'Granite/Sail/Dark Obsidian', 'Coconut Milk/Metallic Gold/Track Red/Noble Red', 'University Gold/White/Navy', 'Velvet Brown/Sail/Coconut Milk/Black']"
1241,FB5058-900,17,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
1242,DZ5947-100,16,['White/Flat Pewter/Sea Green']
1243,DH7505-001,18,"['White/White/White/Black', 'White/White/White/White', 'Black/Black/Black/Black']"
1244,DM8968-601,15,"['White/Sail/Multi-Color/Black', 'Hyper Pink/Laser Orange/Black', 'Black/Sail/Metallic Gold Grain', 'University Red/Blue Joy/Melon Tint/White', 'Geode Teal/Purple Ink/Pure Platinum/Black', 'White/Green Strike/Racer Blue/Black', 'Black/White']"
1245,DR2741-400,17,"['Sail/Light Lemon Twist/Fierce Pink', 'Racer Blue/Safety Orange/White']"
1246,FJ0685-010,17,"['Black/White/University Red', 'White/White/Black', 'Wolf Grey/White/University Red', 'White/White/White', 'Black/Black/White', 'White/Midnight Navy', 'Black/White/Laser Blue', 'Black/Black/Black']"
1247,DH4120-101,15,['White/Metallic Silver/Varsity Red/French Blue']
1248,DJ6524-104,17,"['White/Pure Platinum/Black/Midnight Navy', 'White/Pure Platinum/University Red', 'Black/Anthracite/Pure Platinum/White', 'White/Anthracite/Pure Platinum/Black', 'Wolf Grey/Cool Grey/Pure Platinum/White', 'Black/Dark Smoke Grey/Light Smoke Grey/White', 'White/Wolf Grey/Pure Platinum/Black']"
1249,DC8992-003,1,['Black/Iron Grey/White']
1250,M9697-410,21,"['Black', 'Navy', 'White']"
1251,CI2955-160,17,"['White/Gum Light Brown/University Red', 'White/Gum Light Brown/Game Royal', 'White/Gum Light Brown/Black', 'Black/Gum Light Brown/White']"
1252,DR0826-100,3,"['White/Varsity Crimson/Midnight Navy', 'White/Varsity Crimson/Metallic Gold']"
1253,CQ3835-106,13,['White/Gym Red/White/Black']
1254,DN4180-070,12,['Black/White/Metallic Gold']
1255,FV6149-001,22,['Football Grey/White/Luminous Green/Black']
1256,DD9469-300,19,['Hyper Turquoise/Fuchsia Dream/White/Black']
1257,487471-016,0,['Black/White/University Red/Black']
1258,FN0569-900,22,['Multi-Color/Multi-Color/Multi-Color']
1259,FB3124-100,13,['White/Clear Jade/Jade Ice/Black']
1260,FQ4112-001,17,"['Black/White', 'White/Midnight Navy/University Red']"
1261,DJ5631-300,12,"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Black/Hyper Royal/Chrome', 'Bright Crimson/Black/White']"
1262,DO9801-300,10,"['Sail/Photon Dust/Alpha Orange/Light Smoke Grey', 'Enamel Green/Enamel Green/Alpha Orange/Sail', 'Rattan/Rattan/Alpha Orange/Sail']"
1263,DZ5988-100,18,['White/Gold/Signal Blue']
1264,325256-100,18,"['White/Black/Black', 'Black/White/White', 'Game Royal/White/Metallic Silver', 'Black/White/Metallic Silver', 'White/Wolf Grey/Metallic Gold']"
1265,DZ5979-100,17,['White/Yellow Strike/Apple Green']
1266,864349-204,5,"['Midnight Navy/Midnight Navy/Black/Noise Aqua', 'Baroque Brown/Baroque Brown/White/Adobe', 'Black/White/White/White', 'Summit White/Summit White/White/Laser Orange', 'Oxen Brown/Oxen Brown/Gum Dark Brown/Black', 'Black/Black/Sail/White']"
1267,FJ4036-900,26,['Multi-Color/Multi-Color/Multi-Color']
1268,685135-004,16,"['Racer Blue/Lime Blast/Safety Orange/White', 'Anthracite/Black/Light Lemon Twist/Fierce Pink']"
1269,FJ4036-900,26,['Multi-Color/Multi-Color/Multi-Color']
1270,CZ9164-100,1,['White/Deep Royal/University Red']
1271,DJ6149-101,7,"['Pale Vanilla/Coral Chalk/Blue Lightning', 'White/Black/Stadium Green/Oxygen Purple', 'Ironstone/Cobblestone/Sail/Orange Trance', 'Laser Blue/Light Menta/Glacier Blue/Lilac', 'Indigo Haze/Blue Tint/Baltic Blue/Space Purple']"
1272,DV4333-040,18,"['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome', 'White/Bright Crimson/Black']"
1273,AV5354-101,15,"['Game Royal/White/Black', 'Black/White', 'White/Black', 'Gym Red/White/Black', 'Light Smoke Grey/White/Black']"
1274,DJ5962-040,2,['Black/Hyper Royal/Chrome']
1275,DZ2527-100,12,"['White/Light Silver/Coconut Milk/Black', 'Light Silver/Light Silver/Coconut Milk/Light Photo Blue']"
1276,FB8895-300,17,"['Burgundy Crush/Platinum Tint/Plum Eclipse', 'Oil Green/Phantom/Olive Aura']"
1277,FV8105-161,17,['White/White/Polar/Team Red']
