,product_code,count_of_sizes,colors
1518,,3,"['Core Black / Cloud White / Team Colleg Gold 2', 'Team Dark Green / Cloud White / Collegiate Orange', 'Team Power Red 2 / Cloud White / Core Black', 'Core White / Silver Green S23 / Off White', 'Core White / Chalky Brown S22 / Off White', 'Shadow Navy / Court Green / Dash Grey', 'Cloud White / Cloud White / Cloud White', 'Collegiate Purple / Preloved Yellow F23 / Aluminium', 'Crew Blue S21 / Grey Six / Off White', 'Wonder Silver / Core Black / Off White', 'Wonder Beige / Clay / Off White', 'Grey / Off White / Wonder Beige F23', 'Cloud White / Off White / Acid Orange', 'Cloud White / Semi Lucid Blue / Clear Sky', 'Team Maroon 2 / Cloud White / Stone', 'Regal Purple / Cloud White / Team Sand']"
1519,,0,[['Onix / Core Black / Solar Red']]
1520,,0,"['Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Cloud White', 'Team Solar Orange / Core Black / Core Black', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue F22']"
1521,,0,"['Bright Blue / Cloud White / Core Black', 'Active Red / Active Red / Core Black', 'Cloud White / Team Maroon / Team Colleg Gold', 'Cloud White / Collegiate Orange / Dark Green', 'Cloud White / Team Dark Grey / Team Collegiate Red', 'Cloud White / Scarlet / Core Black', 'Light Solid Grey / Light Solid Grey / Bold Gold', 'Cloud White / Cloud White / Off White', 'Legend Ink / Legend Ink / Shadow Navy', 'Wonder Taupe / Wonder Taupe / Aluminium', 'Core Black / Silver Green / Carbon', 'Core Black / Core Black / Beam Green F22', 'Grey Three / Grey Five / Core Black', 'Core Black / Core Black / Beam Green F22', 'Cloud White / Cloud White / Cloud White', 'Shadow Navy / Core Blue / Impact Orange', 'Crystal White / Crystal White / Preloved Blue', 'Off White / Off White / Core Black', 'Silver Green / Silver Green / Olive Strata', 'Grey Three / Light Solid Grey / Lucid Fuchsia', 'Core Black / Core Black / Wonder Quartz', 'Blue Dawn S23 / Blue Dawn S23 / Blue Fusion S23', 'Lucid Blue / Cloud White / Blue Fusion', 'Grey One / Core Black / Grey Three', 'Semi Blue Burst / Preloved Ink / Solar Red', 'Cloud White / Core Black / Better Scarlet S23', 'Wonder Beige / Wonder Beige / Core Black', 'Off White / Semi Impact Orange / Crew Blue', 'Arctic Night / Arctic Night / Core Black', 'Carbon / Carbon / Bright Red', 'Earth Strata S23 / Earth Strata S23 / Core Black', 'Bright Royal / Blue Dawn S23 / Bright Red', 'Grey One / Collegiate Green / Grey Three', 'Core Black / Carbon / Lucid Lemon', 'Aluminium / Wonder Beige / Olive Strata', 'Core Black / Core Black / Solar Red', 'Grey One / Lucid Blue / Grey Three', 'Silver Green S23 / Silver Green S23 / Gold Metallic', 'Cloud White / Silver Metallic / Team Maroon', 'Cloud White / Gold Metallic / Team College Purple']"
1522,,5,[['Magic Beige F22 / Magic Beige F22 / Unity Blue']]
1523,,1,"['Silver Pebble / Aluminium / Purple Rush', 'Cloud White / Crystal White / Cloud White', 'Core Black / Grey Five / Core Black', 'Chalk White / Core Black / Off White', 'Grey Three / Grey Five / Grey Three', 'Carbon / Off White / Screaming Orange S21', 'Core Black / Grey Five / Cloud White', 'Cloud White / Carbon / Vivid Red', 'Aluminium / Grey Four / Solar Gold', 'Cloud White / Grey Two / Silver Green', 'Cloud White / Grey Two / Screaming Orange S21', 'Grey Two / Carbon / Grey Four', 'Cloud White / Core Black / Screaming Orange', 'Olive Strata S23 / Shadow Olive S22 / Silver Pebble S23', 'Dash Grey / Core Black / Silver Metallic', 'Cloud White / Core Black / Better Scarlet S23', 'Core Black / Cloud White / Pulse Lime S22']"
1524,,3,"['Core Black / Cloud White / Core Black', 'Team Navy Blue 2 / Cloud White / Cloud White', 'Core Black / Cloud White / Grey Four', 'Royal Blue / Off White / Bright Red', 'Cloud White / Core Black / Matte Silver']"
1525,,13,"['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']"
1526,,5,"['Team Orange / Cloud White / Team Colleg Gold', 'Team Green / Cloud White / Vivid Red S21', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Gold Metallic / Cloud White', 'Cloud White / Team Power Red 2 / Cloud White', 'Cloud White / Team Navy Blue 2 / Cloud White', 'Cloud White / Team Colleg Gold 2 / Cloud White']"
1527,,4,[['Halo Blue S21 / Core Black / Solar Yellow']]
1528,,7,"['Core Black / Grey Five / Off White', 'Cloud White / Mgh Solid Grey / Off White', 'Core Black / Grey Four / Cloud White', 'Cloud White / Grey One / Core Black', 'Grey Three / Grey One / Core Black', 'Core Black / Core Black / Core Black', 'Active Teal / Core Black / Off White', 'Bliss / Core Black / Cloud White', 'Grey Two / Grey One / Silver Metallic', 'Cloud White / Core Black / Silver Metallic', 'Wonder Beige / Shadow Olive / Better Scarlet', 'Focus Olive / Silver Pebble / Carbon', 'Wonder Beige / Aluminium / Core Black', 'Core Black / Carbon / Grey Five']"
1529,,3,"['Royal Blue / Cloud White / Royal Blue', 'Wonder Blue / Impact Orange / Core Black', 'Cream White / Carbon / Grey Four', 'Orbit Grey / Chalk White / Grey Four', 'Better Scarlet S23 / Core Black / Better Scarlet S23', 'Royal Blue / Off White / Core Black', 'Silver Metallic / Core Black / Grey One', 'Cloud White / Core Black / Cloud White', 'Crew Yellow S21 / Core Black / Crew Yellow S21']"
1530,,9,"['Solar Red / Legend Ink / Blue Dawn S23', 'Victory Blue F21 / Cloud White / Lucid Blue S23', 'Better Scarlet S23 / Cloud White / Solar Red', 'Halo Silver S21 / Cloud White / Carbon', 'Core Black / Core Black / Carbon', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Carbon', 'Lucid Lemon / Core Black / Wonder Blue', 'Arctic Night / Cloud White / Wonder Blue', 'Lucid Cyan F23 / Black Blue Met. / Wonder Silver F23', 'Core Black / Zero Metalic / Green Spark S24', 'Cloud White / Core Black / Bright Red']"
1531,,5,"['Cloud White / Core Black / Cloud White', 'Pantone / Off White / Pantone', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Cloud White / Cloud White / Collegiate Navy', 'Cloud White / Cloud White / Green', 'Chalk White / Chalk White / Core Black', 'Aluminium / Collegiate Red / Aluminium', 'Core Black / Carbon / Gum', 'Pantone / Pantone / Gum', 'Chalk White / Chalk White / Wonder White', 'Cloud White / Blue Bird / Off White', 'Cloud White / Cloud White / Blue Dawn', 'Core White / Off White / Preloved Blue', 'Grey Three / Grey Five / Gum', 'Cloud White / Cloud White / Cloud White', 'Savanna / Savanna / Sand Strata', 'Cloud White / Pantone / Pantone', 'Core White / Magic Beige / Off White', 'Earth Strata S23 / Earth Strata S23 / Dark Brown', 'Semi Court Green S23 / Semi Court Green S23 / Collegiate Green', 'Cream White / Cream White / Core Black']"
1532,,9,"['Carbon / Core Black / Charcoal Solid Grey', 'Wonder Beige / Magic Beige / Bright Royal', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Grey Three / Core Black / Cloud White', 'Shadow Navy S22 / Shadow Navy S22 / Bold Gold', 'Pulse Lime / Pulse Lime / Core Black', 'Off White / Cloud White / Core Black', 'Core Black / Carbon / Lucid Lemon']"
1533,FW2849,14,[['Mesa / Core Black / Cloud White']]
1534,IE1666,5,"['Wonder Taupe / Semi Coral Fusion / Wonder Taupe', 'Wonder Quartz / Pulse Blue / Semi Coral Fusion']"
1535,GV9152,8,"['Cloud White / Lucid Blue / Pulse Mint', 'Core Black / Grey Six / Carbon', 'Core Black / Cloud White / Grey Two', 'Halo Silver / Cloud White / Better Scarlet']"
1536,HQ1077,2,"['Core Black / Cloud White / Team Shock Pink 2', 'Core Black / Core Black / Cloud White', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue F22', 'Cloud White / Cloud White / Core Black']"
1537,FZ6444,6,"['Core Black / Core Black / Supplier Colour', 'Pantone / Shadow Green / Supplier Colour', 'Craft Orange / Preloved Red / Supplier Colour', 'Sand Strata / Magic Beige / Supplier Colour', 'Off White / Cream White / Supplier Colour', 'Bronze Strata / Preloved Brown / Bronze Strata']"
1538,IF9839,3,"['Core Black / Magic Grey / Grey Three', 'Cloud White / Core White / Chalk White', 'Core Black / Grey Five / Carbon', 'Core Black / Core Black / Cloud White', 'Linen Green / Solar Gold / Court Green', 'Lucid Lemon / Flash Orange / Semi Flash Aqua', 'Grey One / Wonder Beige / Flash Orange', 'Wonder Blue / Lucid Lemon / Royal Blue', 'Pulse Lime / Lucid Lime / Core Black', 'Core Black / Core Black / Core Black', 'Olive Strata / Shadow Olive / Silver Pebble']"
1539,IF4806,4,"['Core Black / Gold Metallic / Tribe Purple', 'Core Black / Cloud White / Grey Three', 'Cloud White / Core Black / Off White', 'Cloud White / Team Collegiate Red / Cloud White', 'Team Solar Orange / Core Black / Team Solar Green']"
1540,FZ6292,8,"['Cloud White / Orbit Grey / Off White', 'Clay Strata / Cream White / Bold Gold', 'Silver Metallic / Preloved Blue / Grey Two', 'Wonder Quartz / Off White / Core Black', 'Linen Green / Metal Grey / Cream White', 'Off White / Collegiate Gold / Cream White', 'Off White / Wonder Beige / Cream White']"
1541,HQ4450,0,"['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Aluminium / Aluminium / Core Black', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']"
1542,ID7958,0,"['Wonder Beige / Red / Wonder White', 'Core Black / Carbon / Cloud White', 'Cloud White / Grey One / Core Black', 'Core Black / Grey Five / Cloud White', 'Cloud White / Core Black / Grey Six', 'Grey Three / Grey / Core Black', 'Dark Brown / Core Black / Focus Olive']"
1543,IE4694,3,"['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Aluminium / Aluminium / Core Black', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']"
1544,IE2000,3,"['Savanna / Savanna / Savanna', 'Cloud White / Wonder Steel F22 / Cloud White', 'Cloud White / Core Black / Crystal White', 'Shadow Green / Green Oxide / Aluminium', 'Core Black / Core Black / Carbon', 'Cloud White / Cloud White / Crystal White', 'Olive Strata / Core Black / Mesa', 'Grey One / Core Black / Arctic Fusion', 'Sand Strata / Magic Beige / Core Black', 'Carbon / Core Black / Crystal White', 'Carbon / Core Black / Grey Five', 'Silver Pebble / Shadow Olive / Focus Olive', 'Night Indigo / Grey / Dark Blue', 'Charcoal S24 / Wonder Beige F23 / Orange', 'Core Black / Matte Silver / Collegiate Purple']"
1545,GY0722,0,"['Cloud White / Core Black / Magic Grey Met.', 'Core Black / Cloud White / Core Black', 'Cloud White / Cloud White / Core Black']"
1546,H04828,2,"['Cloud White / Core Black / Magic Grey Met.', 'Core Black / Cloud White / Core Black', 'Cloud White / Cloud White / Core Black']"
1547,HP3343,3,"['Pink Strata S23 / Shadow Red / Wonder Blue F23', 'Wonder Red / Cloud White / Wonder Taupe', 'Solar Red / Core Black / Cloud White', 'Carbon / Blue Dawn S23 / Court Green S23', 'Wonder Taupe S23 / Wonder Taupe S23 / Solar Red', 'Cloud White / Core Black / Solar Red', 'Cloud White / Solar Gold / Lucid Blue S23', 'Core Black / White Tint / Screaming Orange S21', 'Dash Grey / Solar Red / Lucid Blue', 'Chalk White / Core Black / Bright Red', 'Light Aqua / Core Black / Bright Red', 'Shadow Navy S22 / Crystal White / Wonder Blue F23', 'Lucid Lemon / Core Black / Crystal White', 'Cloud White / Arctic Night / Lucid Lemon', 'Grey Four / Cloud White / Grey Five', 'Core Black / Core Black / Lucid Lime F23', 'Better Scarlet S23 / Better Scarlet S23 / Solar Red', 'Wonder Silver F23 / Wonder Silver F23 / Grey Four', 'Lucid Blue S23 / Coral Fusion S23 / Blue Fusion S23', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Royal / Lucid Lemon F23']"
1548,IG0078,10,"['Core Black / Cloud White / Team Colleg Gold 2', 'Team Dark Green / Cloud White / Collegiate Orange', 'Team Power Red 2 / Cloud White / Core Black', 'Core White / Silver Green S23 / Off White', 'Core White / Chalky Brown S22 / Off White', 'Shadow Navy / Court Green / Dash Grey', 'Cloud White / Cloud White / Cloud White', 'Collegiate Purple / Preloved Yellow F23 / Aluminium', 'Crew Blue S21 / Grey Six / Off White', 'Wonder Silver / Core Black / Off White', 'Wonder Beige / Clay / Off White', 'Grey / Off White / Wonder Beige F23', 'Cloud White / Off White / Acid Orange', 'Cloud White / Semi Lucid Blue / Clear Sky', 'Team Maroon 2 / Cloud White / Stone', 'Regal Purple / Cloud White / Team Sand']"
1549,IE7474,3,"['Aluminium / Aluminium / Lucid Lemon F23', 'Wonder Beige / Wonder Beige / Sand Strata', 'Grey Four / Grey Six / Grey Six', 'Core Black / Cloud White / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Cloud White']"
1550,HR0071,1,"['Bright Blue / Cloud White / Core Black', 'Active Red / Active Red / Core Black', 'Cloud White / Team Maroon / Team Colleg Gold', 'Cloud White / Collegiate Orange / Dark Green', 'Cloud White / Team Dark Grey / Team Collegiate Red', 'Cloud White / Scarlet / Core Black', 'Light Solid Grey / Light Solid Grey / Bold Gold', 'Cloud White / Cloud White / Off White', 'Legend Ink / Legend Ink / Shadow Navy', 'Wonder Taupe / Wonder Taupe / Aluminium', 'Core Black / Silver Green / Carbon', 'Core Black / Core Black / Beam Green F22', 'Grey Three / Grey Five / Core Black', 'Core Black / Core Black / Beam Green F22', 'Cloud White / Cloud White / Cloud White', 'Shadow Navy / Core Blue / Impact Orange', 'Crystal White / Crystal White / Preloved Blue', 'Off White / Off White / Core Black', 'Silver Green / Silver Green / Olive Strata', 'Grey Three / Light Solid Grey / Lucid Fuchsia', 'Core Black / Core Black / Wonder Quartz', 'Blue Dawn S23 / Blue Dawn S23 / Blue Fusion S23', 'Lucid Blue / Cloud White / Blue Fusion', 'Grey One / Core Black / Grey Three', 'Semi Blue Burst / Preloved Ink / Solar Red', 'Cloud White / Core Black / Better Scarlet S23', 'Wonder Beige / Wonder Beige / Core Black', 'Off White / Semi Impact Orange / Crew Blue', 'Arctic Night / Arctic Night / Core Black', 'Carbon / Carbon / Bright Red', 'Earth Strata S23 / Earth Strata S23 / Core Black', 'Bright Royal / Blue Dawn S23 / Bright Red', 'Grey One / Collegiate Green / Grey Three', 'Core Black / Carbon / Lucid Lemon', 'Aluminium / Wonder Beige / Olive Strata', 'Core Black / Core Black / Solar Red', 'Grey One / Lucid Blue / Grey Three', 'Silver Green S23 / Silver Green S23 / Gold Metallic', 'Cloud White / Silver Metallic / Team Maroon', 'Cloud White / Gold Metallic / Team College Purple']"
1551,FW3756,15,"['Core Black / Core Black / Cloud White', 'Core Black / Core Black / Red']"
1552,GZ5888,0,"['Cloud White / Core Black / Cloud White', 'Focus Olive / Core Black / Focus Olive', 'Royal Blue / Cloud White / Royal Blue', 'Core Black / Cloud White / Core Black', 'Almost Pink / Cloud White / Almost Pink']"
1553,ID9337,0,"['Core Black / Core Black / Core Black', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Solar Red']"
1554,GX7962,0,"['Cloud White / Royal Blue / Solar Blue', 'Cloud White / Silver Metallic / Clear Grey', 'Team Power Red 2 / Cloud White / Bright Red', 'Core Black / Gold Metallic / Core Black']"
1555,FZ6116,0,"['Cloud White / Cloud White / Core Black', 'Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue F22']"
1556,IF8030,0,"['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Aluminium / Aluminium / Core Black', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']"
1557,IF7629,0,"['Off White / Wonder White F21 / Off White', 'Core Black / Cloud White / Core Black', 'Bliss / Core Black / Bliss', 'Silver Green S23 / Collegiate Green / Silver Green S23', 'Acid Orange S21 / Clear Pink / Acid Orange S21']"
1558,IG9724,0,"['Cloud White / Silver Metallic / Cloud White', 'Bright Orange / Core Black / Cloud White']"
1559,ID1889,0,"['Core Black / Utility Grey / Hi-Res Blue', 'Gobi-Smc / Mystery Ink / Unity Orange', 'Crew Yellow / Cloud White / Unity Orange']"
1560,IF0006,0,"['Wonder Orchid / Off White / Shadow Red', 'Core Black / Acid Orange / Lucid Pink', 'Wonder Beige / Off White / Orbit Grey', 'Solar Green / Impact Orange / Core Black', 'Collegiate Gold / Acid Orange S21 / Legend Ink', 'Core Black / Better Scarlet S23 / Iron Metallic']"
1561,IE9488,0,"['Bright Royal / Cloud White / Bliss Blue F22', 'Cloud White / Core Black / Lucid Lemon F23']"
1562,GW0551,0,[['Grey Two / Carbon / Grey Three']]
1563,GZ2556,0,"['Core White / Grey One / Off White', 'Core White / Off White / Team Power Red']"
1564,IG7076,0,"['Core Black / Off White / Cloud White', 'Cloud White / Cloud White / Core Black', 'Off White / Core Black / Burnt Cayenne', 'Almost Blue / Off White / Core Black']"
1565,FZ6107,0,"['Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Cloud White', 'Bright Royal / Cloud White / Bliss Blue F22', 'Cloud White / Core Black / Lucid Lemon F23']"
1566,GX3129,0,"['Bliss / Cloud White / Bright Blue', 'Bright Blue / Carbon / Core Black', 'Pyrite / Pyrite / Mesa', 'Blue / Blue / Bright Royal']"
1567,GY7378,0,"['Bright Royal / Cloud White / Solar Red', 'Cloud White / Core Black / Lucid Lemon F23', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']"
1568,ID8252,0,[['Halo Gold S21 / Core Black / Cream White']]
1569,GZ2291,0,"['Crystal White / Cloud White / Cloud White', 'Core Black / Cloud White / Cloud White', 'Shadow Red / Cloud White / Better Scarlet S23', 'Wonder Taupe / Cloud White / Lucid Blue', 'Core Black / Carbon / Core Black']"
1570,HQ4196,2,"['Bright Blue / Cloud White / Core Black', 'Active Red / Active Red / Core Black', 'Cloud White / Team Maroon / Team Colleg Gold', 'Cloud White / Collegiate Orange / Dark Green', 'Cloud White / Team Dark Grey / Team Collegiate Red', 'Cloud White / Scarlet / Core Black', 'Light Solid Grey / Light Solid Grey / Bold Gold', 'Cloud White / Cloud White / Off White', 'Legend Ink / Legend Ink / Shadow Navy', 'Wonder Taupe / Wonder Taupe / Aluminium', 'Core Black / Silver Green / Carbon', 'Core Black / Core Black / Beam Green F22', 'Grey Three / Grey Five / Core Black', 'Core Black / Core Black / Beam Green F22', 'Cloud White / Cloud White / Cloud White', 'Shadow Navy / Core Blue / Impact Orange', 'Crystal White / Crystal White / Preloved Blue', 'Off White / Off White / Core Black', 'Silver Green / Silver Green / Olive Strata', 'Grey Three / Light Solid Grey / Lucid Fuchsia', 'Core Black / Core Black / Wonder Quartz', 'Blue Dawn S23 / Blue Dawn S23 / Blue Fusion S23', 'Lucid Blue / Cloud White / Blue Fusion', 'Grey One / Core Black / Grey Three', 'Semi Blue Burst / Preloved Ink / Solar Red', 'Cloud White / Core Black / Better Scarlet S23', 'Wonder Beige / Wonder Beige / Core Black', 'Off White / Semi Impact Orange / Crew Blue', 'Arctic Night / Arctic Night / Core Black', 'Carbon / Carbon / Bright Red', 'Earth Strata S23 / Earth Strata S23 / Core Black', 'Bright Royal / Blue Dawn S23 / Bright Red', 'Grey One / Collegiate Green / Grey Three', 'Core Black / Carbon / Lucid Lemon', 'Aluminium / Wonder Beige / Olive Strata', 'Core Black / Core Black / Solar Red', 'Grey One / Lucid Blue / Grey Three', 'Silver Green S23 / Silver Green S23 / Gold Metallic', 'Cloud White / Silver Metallic / Team Maroon', 'Cloud White / Gold Metallic / Team College Purple']"
1571,GX5421,4,"['Cloud White / Gold Metallic / Cloud White', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Night Metallic']"
1572,GW2554,0,"['Core Black / Cloud White / Core Black', 'Team Navy Blue 2 / Cloud White / Cloud White', 'Core Black / Cloud White / Grey Four', 'Royal Blue / Off White / Bright Red', 'Cloud White / Core Black / Matte Silver']"
1573,HP5988,0,"['Purple / Cloud White / Lucid Fuchsia S23', 'Grey Four / Gum / Gum', 'Core Black / Cloud White / Cloud White', 'Crystal White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']"
1574,H03740,0,[['Grey / Cloud White / Cloud White']]
1575,GZ0032,12,"['Bright Royal / Cloud White / Bliss Blue F22', 'Cloud White / Core Black / Lucid Lemon F23', 'Cloud White / Grey Two / Preloved Blue S23', 'Team Solar Orange / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Cloud White / Team Shock Pink 2']"
1576,GV9034,16,[['Core Black / Sand Strata S23 / Impact Orange F22']]
1577,FZ4215,7,"['Royal Blue / Cloud White / Cloud White', 'Team Power Red / Cloud White / Cloud White', 'Core Black / Cloud White / Cloud White', 'Cloud White / Silver Metallic / Team Light Grey', 'Team Navy / Cloud White / Cloud White', 'Team Light Grey / Cloud White / Silver Metallic']"
1578,GZ9865,10,"['Focus Olive F21 / Core Black / Orbit Green F21', 'Core Black / Grey Five / Cloud White', 'Core Black / Grey Five / Cloud White']"
1579,GY5214,15,"['Core Black / Core Black / Gum M2', 'Core Black / Carbon / Wonder White F21', 'Grey Five / Grey Three / Bronze Strata', 'Grey Five / Grey Three / Bronze Strata S23', 'Core Black / Core Black / Gum M2']"
1580,HP3064,3,[['Non Dyed / Cloud White / Core Black']]
1581,GW4302,12,"['Core Black / Core Black / Cloud White', 'Non Dyed / Non Dyed / Non Dyed']"
1582,FZ4217,8,"['Royal Blue / Cloud White / Cloud White', 'Team Power Red / Cloud White / Cloud White', 'Core Black / Cloud White / Cloud White', 'Cloud White / Silver Metallic / Team Light Grey', 'Team Navy / Cloud White / Cloud White', 'Team Light Grey / Cloud White / Silver Metallic']"
1583,FZ1560,6,"['Team Light Grey / Cloud White / Silver Metallic', 'Cloud White / Silver Metallic / Silver Metallic']"
1584,HQ2109,10,"['Core Black / Carbon / Red', 'Core Black / Grey Three / Chalk White', 'Wonder Steel F22 / Wonder Steel F22 / Legend Ink', 'Core Black / Carbon / Pulse Lime S22', 'Dgh Solid Grey / Grey Three / Acid Mint']"
