,product_code,n_reviews,quality,star_rating,size,comfort
690,HP3293,,,,,
691,IG7347,451,87.7494,4.5,50.9424,82.6497
692,ID4268,272,89.9816,4.6,55.239,83.6397
693,ID4428,332,86.6717,4.4,50.3765,82.8313
694,F35550,,,,,
695,IG0494,178,89.6067,4.7,50,84.2697
696,ID9342,55,81.3636,4.4,51.3636,73.1818
697,HP2611,61,86.0656,4.0,75,77.459
698,IF0042,,,,,
699,HQ9841,172,83.4302,4.2,48.6919,73.5465
700,ID4279,11282,86.5514,4.7,55.727,80.1694
701,IG7376,,,,,
702,H03619,6108,90.6966,4.7,54.7224,90.9001
703,HQ1985,427,89.7541,4.6,54.6362,80.6338
704,GZ0004,193,79.1451,4.2,40.0259,64.7668
705,HP6237,2764,85.0308,4.5,48.7033,83.3515
706,HR0634,53,90.0943,4.6,50.4717,85.3774
707,HR1980,41,92.6829,4.6,53.0488,91.4634
708,GW4559,25,86,4.7,55,82
709,IG7993,37,76.3514,4.2,73.6486,75.6757
710,HR1936,7,92.8571,4.6,60.7143,85.7143
711,EG2740,,,,,
712,IE9678,144,85.9375,4.5,49.1319,81.7708
713,IF5183,15,86.6667,4.2,53.3333,78.3333
714,HQ1805,51,86.7647,4.7,47.549,83.8235
715,HP8714,236,86.9703,4.3,52.8602,75.4237
716,IG5934,610,90.2049,4.6,62.0082,88.5656
717,IF7885,374,88.0348,4.6,49.0642,86.1631
718,GV7909,75,93,4.5,55.4795,81.8493
719,HP7555,,,,,
720,ID4445,5,90,4.0,40,75
721,H03780,411,78.9538,4.0,52.9197,73.1752
722,IG5933,610,90.2049,4.6,62.0082,88.5656
723,HQ1687,411,78.9538,4.0,52.9197,73.1752
724,IF8125,18,90.2778,4.7,48.6111,77.7778
725,IG7348,450,87.7778,4.5,50.9444,82.7222
726,GY1657,88,90.0568,4.6,53.4091,87.7841
727,HQ8984,129,78.876,4.3,46.8992,74.8062
728,GV9392,12,91.6667,4.6,47.9167,93.75
729,HQ8977,49,81.6327,4.6,50.5102,85.7143
730,IF2771,178,89.6067,4.7,50,84.2697
731,FZ6391,33,93.9394,4.4,70.4545,72.7273
732,IE9278,12,72.9167,3.9,41.6667,64.5833
733,IF7273,374,88.0348,4.6,49.0642,86.1631
734,IF4872,199,87.8141,4.5,44.0955,77.3869
735,IG7344,450,87.7778,4.5,50.9444,82.7222
736,GX8190,45,90.5556,4.7,51.1111,88.3333
737,IE9682,144,85.9375,4.5,49.1319,81.7708
738,GX1840,172,83.4302,4.2,48.6919,73.5465
739,ID1952,121,84.5041,4.4,54.5455,78.3058
740,GZ0019,251,82.2709,4.6,49.1036,79.1833
741,GY2208,951,85.5415,4.6,52.1361,82.7004
742,GY2093,50,90.5,4.6,46.5,87.5
743,HP5399,565,85.1327,4.4,47.8242,74.3339
744,HR0085,548,89.6442,4.7,48.8139,88.0018
745,HQ4426,692,91.2572,4.7,53.7373,82.3295
746,ID9665,,,,,
747,FZ6407,53,92.4528,4.7,51.4151,81.1321
748,IE9542,53,92.4528,4.7,51.4151,81.1321
749,IF3249,125,87.2,4.5,56,82.8
750,HQ6710,565,85.1327,4.4,47.8242,74.3339
751,GZ5925,777,88.2883,4.7,48.9704,84.5882
752,IE7064,228,89.1447,4.6,58.8816,90.8991
753,GX0872,390,86.5385,4.5,58.8689,78.0848
754,FZ6123,,,,,
755,HQ8578,220,87.6136,4.6,52.5,84.4318
756,GZ2293,4,100,5.0,50,100
757,GZ9661,203,92.9803,4.7,54.9261,86.6995
758,IG0767,17,85.2941,4.5,48.5294,73.5294
759,HQ9930,622,87.0177,4.6,50.9244,79.4212
760,HP9824,138,84.6014,4.5,50.9058,79.1667
761,HQ1905,11282,86.5514,4.7,55.727,80.1694
762,HQ7087,61,86.0656,4.0,75,77.459
763,HQ6040,14,87.5,5.0,53.5714,80.3571
764,GZ6741,411,78.9538,4.0,52.9197,73.1752
765,IE9541,11,90.9091,4.7,50,86.3636
766,GW4576,163,88.0368,4.7,51.9939,81.7485
767,IE9727,182,86.1264,4.3,61.9505,82.0055
768,GW4574,163,88.0368,4.7,51.9939,81.7485
769,GW2131,8,100,5.0,53.125,93.75
770,FZ6370,3012,85.9801,4.6,59.3959,79.7512
771,FY9256,166,88.1024,4.5,52.7108,83.7349
772,HQ0954,40,87.5,4.7,50,81.25
773,GW4577,163,88.0368,4.7,51.9939,81.7485
774,IG2394,30,88.3333,4.5,61.6667,79.1667
775,HQ4473,10,90,4.8,57.5,90
776,HQ6953,427,89.7541,4.6,54.6362,80.6338
777,FY8649,1362,85.4442,4.6,50.4056,82.7065
778,H03489,338,91.1243,4.8,52.145,86.7604
779,FU7224,264,88.0682,4.5,43.5606,86.0795
780,HQ4382,38,85.5263,4.4,56.5789,76.3158
781,ID9347,47,86.7021,4.7,50.5319,73.4043
782,H03834,23,88.0435,4.0,41.3043,70.6522
783,HQ6044,15,85,4.7,55,80
784,GW4108,263,78.9924,4.0,42.3954,62.2624
785,GZ0331,296,89.527,4.4,41.4407,73.0508
786,IG0774,20,86.25,4.8,51.25,86.25
787,GY8919,251,89.5418,4.6,44.3227,82.5697
788,IE4351,51,86.7647,4.7,47.549,83.8235
789,GW1029,146,75.3425,4.2,48.7931,72.069
790,EE5599,214,84.229,4.5,58.1776,74.6495
791,HR0728,266,83.8346,4.4,47.2744,76.9737
792,GX4620,761,86.2024,4.3,69.8617,80.7642
793,GW5698,3751,85.9837,4.4,59.8012,78.8297
794,GW8614,7,92.8571,4.6,60.7143,85.7143
795,IE9613,3751,85.9837,4.4,59.8012,78.8297
796,HP6378,,,,,
797,IG2264,510,92.9902,4.7,47.8922,87.2059
798,IG2261,510,92.9902,4.7,47.8922,87.2059
799,IE9627,3751,85.9837,4.4,59.8012,78.8297
800,IE1694,,,,,
801,HQ1401,,,,,
802,FZ6000,,,,,
803,IE9594,,,,,
804,IF7870,373,88.0027,4.6,49.0617,86.126
805,GX4302,,,,,
806,HR0050,89,62.6404,3.6,45.5056,59.2697
807,GZ5897,,,,,
808,HP2823,3751,85.9837,4.4,59.8012,78.8297
809,GX1841,,,,,
810,IE9611,3751,85.9837,4.4,59.8012,78.8297
811,HQ8862,,,,,
812,HP9206,,,,,
813,GW8748,,,,,
814,GW4593,325,78.3846,4.3,45.7692,69.7692
815,IG5342,,,,,
816,HP2480,,,,,
817,FY7939,2434,88.2909,4.7,50.0515,81.5356
818,IE7102,,,,,
819,ID2277,,,,,
820,ID1951,121,84.5041,4.4,54.5455,78.3058
821,IE2300,17,92.6471,4.5,60.2941,83.8235
822,IF7884,374,88.0348,4.6,49.0642,86.1631
823,GZ4964,,,,,
824,IE7101,,,,,
825,IF5478,610,90.2049,4.6,62.0082,88.5656
826,IE4895,25,80,4.2,45,77
827,GW8630,5,90,4.0,40,75
828,IE4345,51,86.7647,4.7,47.549,83.8235
829,ID9685,,,,,
830,IF9940,13,76.9231,4.3,44.2308,71.1538
831,IE9636,610,90.2049,4.6,62.0082,88.5656
832,GX4303,,,,,
833,GZ4904,34,83.0882,4.3,46.3235,76.4706
834,GZ2135,269,82.2491,4.2,56.6914,75.9294
835,FY8154,,,,,
836,IE7255,63,86.1111,4.6,55.1587,82.1429
837,IE9403,166,88.1024,4.5,52.7108,83.7349
838,HQ1714,,,,,
839,IE1689,1926,89.3043,4.7,49.5846,86.1111
840,IE4762,178,92.1348,4.7,50,82.1629
841,HQ9840,291,84.9656,4.5,53.2759,81.2931
842,FZ6400,14,94.6429,4.5,62.5,92.8571
843,HQ5988,7,92.8571,4.6,60.7143,85.7143
844,FZ5999,821,93.9403,4.8,57.1822,91.3814
845,GW4845,,,,,
846,GY2272,,,,,
847,IF5030,166,88.1024,4.5,52.7108,83.7349
848,IG0345,,,,,
849,IE2305,25,93,4.6,54,86
850,IG4782,75,90.3333,4.7,62.3333,88.3333
851,IE2348,121,84.5041,4.4,54.5455,78.3058
852,IG7343,,,,,
853,GZ0003,16,85.9375,4.3,50,65.625
854,IE9618,203,83.4975,4.3,52.9851,74.8756
855,GY7422,93,78.4946,4.5,50.2688,75.2688
856,IE6630,38,78.9474,4.4,51.9737,75.6579
857,IE2312,12,95.8333,5.0,60.4167,95.8333
858,IE9731,182,86.1264,4.3,61.9505,82.0055
859,HP5646,94,88.2979,4.4,51.5957,86.1702
860,GW4605,65,82.3077,4.5,47.6562,73.8281
861,GY6152,37,85.1351,4.3,52.027,80.4054
862,HR0080,2052,90.1803,4.7,50.0609,87.3964
863,HQ9842,17,89.7059,4.6,52.9412,83.8235
864,GZ5928,,,,,
865,G58170,,,,,
866,GV9856,341,71.6276,4.2,49.2604,72.3373
867,HQ8409,20,85,4.5,56.25,83.75
868,GX2612,49,95.4082,4.8,47.449,89.2857
869,GZ5181,,,,,
870,IF4799,351,88.604,4.5,44.5157,79.8433
871,IG9777,161,92.7019,4.8,53.882,81.9876
872,EE8889,404,84.4059,4.6,51.7946,80.6312
873,IG4994,32,92.1875,4.8,56.0345,82.7586
874,HP3130,282,88.2092,4.7,55.9397,86.7021
875,IF4921,257,88.4241,4.6,48.5409,86.7704
876,ID0985,373,92.0241,4.7,53.7534,85.2547
