,ShoeName,URL,no_colors,price_reduce,price,Category,Brand,product_code
1498,TERREX Agravic Flow GORE-TEX 2.0 Trail Running Shoes,https://www.adidas.com/us/terrex-agravic-flow-gore-tex-2.0-trail-running-shoes/HR1111.html,4,128,160,Men's TERREX,Adidas,HR1111
1499,Predator Accuracy Injection.2 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy-injection.2-firm-ground-soccer-cleats/IG0781.html,,120,160,MEN Soccer,Adidas,IG0781
1500,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/HQ4203.html,3,133,190,Men's Sportswear,Adidas,HQ4203
1501,Rivalry Low 86 Shoes,https://www.adidas.com/us/rivalry-low-86-shoes/IE7137.html,3,60,120,Men's Originals,Adidas,IE7137
1502,Vulc Raid3r Shoes,https://www.adidas.com/us/vulc-raid3r-shoes/HP6555.html,3,44,55,MEN Essentials,Adidas,HP6555
1503,Hyperturf Adventure Shoes,https://www.adidas.com/us/hyperturf-adventure-shoes/FZ6580.html,13,112,140,Men's Originals,Adidas,FZ6580
1504,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/ID9686.html,3,133,190,Men's Sportswear,Adidas,ID9686
1505,TERREX Free Hiker 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-2.0-hiking-shoes/HQ8396.html,13,80,200,Men's TERREX,Adidas,HQ8396
1506,Torsion Super Shoes,https://www.adidas.com/us/torsion-super-shoes/GZ9801.html,3,91,130,Men's Originals,Adidas,GZ9801
1507,Predator Accuracy.1 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.1-firm-ground-soccer-cleats/GW4572.html,3,125,250,MEN Soccer,Adidas,GW4572
1508,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/HP9833.html,4,68,170,Men's Originals,Adidas,HP9833
1509,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/HQ4446.html,4,111,170,Men's Originals,Adidas,HQ4446
1510,The Velosamba Vegan Cycling Shoes,https://www.adidas.com/us/the-velosamba-vegan-cycling-shoes/HQ6709.html,7,98,130,MEN Cycling,Adidas,
1511,SoleMatch Control Tennis Shoes,https://www.adidas.com/us/solematch-control-tennis-shoes/HQ8437.html,5,84,120,Men's Tennis,Adidas,
1512,TERREX AX4 Mid GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-ax4-mid-gore-tex-hiking-shoes/IF4849.html,2,105,140,Men's TERREX,Adidas,
1513,Adilette Sandals,https://www.adidas.com/us/adilette-sandals/HP3007.html,4,32,40,MEN Sportswear,Adidas,
1514,Adizero Afterburner NMV TPU Cleats,https://www.adidas.com/us/adizero-afterburner-nmv-tpu-cleats/GZ6513.html,3,112,140,Men's Baseball,Adidas,
1515,adidas by Stella McCartney Solarglide Shoes,https://www.adidas.com/us/adidas-by-stella-mccartney-solarglide-shoes/HR1923.html,3,99,220,Men's adidas by Stella McCartney,Adidas,
1516,Adilette Comfort Slides,https://www.adidas.com/us/adilette-comfort-slides/GV9735.html,2,32,40,MEN Yoga,Adidas,
1517,Icon 7 Cleats,https://www.adidas.com/us/icon-7-cleats/FZ1556.html,2,36,90,Men's Baseball,Adidas,
1518,Rivalry Low Shoes,https://www.adidas.com/us/rivalry-low-shoes/IE4871.html,16,55,110,Men's Originals,Adidas,
1519,Five Ten Kirigami Climbing Shoes,https://www.adidas.com/us/five-ten-kirigami-climbing-shoes/EE8935.html,,80,100,MEN Five Ten,Adidas,
1520,Predator Accuracy.1 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.1-firm-ground-soccer-cleats/GW4570.html,3,200,250,MEN Soccer,Adidas,
1521,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/ID9681.html,3,133,190,Men's Sportswear,Adidas,
1522,Superstar Ripple Shoes,https://www.adidas.com/us/superstar-ripple-shoes/IG0246.html,,98,140,Men's Originals,Adidas,
1523,X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/ID9434.html,17,72,160,Men's Sportswear,Adidas,
1524,CourtJam Control Tennis Shoes,https://www.adidas.com/us/courtjam-control-tennis-shoes/ID1535.html,5,59,90,Men's Tennis,Adidas,
1525,ASU Ultraboost 1.0 Shoes,https://www.adidas.com/us/asu-ultraboost-1.0-shoes/IG5869.html,17,140,200,MEN Sportswear,Adidas,
1526,Adizero Cleats,https://www.adidas.com/us/adizero-cleats/GX7897.html,6,84,120,Men's Football,Adidas,
1527,Into the Metaverse Superstar Shoes,https://www.adidas.com/us/into-the-metaverse-superstar-shoes/IE1841.html,,82,125,Men's Originals,Adidas,
1528,NMD_S1 Shoes,https://www.adidas.com/us/nmd_s1-shoes/IG5537.html,2,140,200,Men's Originals,Adidas,
1529,Harden Volume 7 Basketball Shoes,https://www.adidas.com/us/harden-volume-7-basketball-shoes/HQ3425.html,9,112,160,Men's Basketball,Adidas,
1530,Adizero SL Running Shoes,https://www.adidas.com/us/adizero-sl-running-shoes/HQ1345.html,12,108,120,Men's Running,Adidas,
1531,Stan Smith Shoes,https://www.adidas.com/us/stan-smith-shoes/ID2028.html,2,88,110,Men's Originals,Adidas,
1532,X_PLRPHASE Shoes,https://www.adidas.com/us/x_plrphase-shoes/IG4769.html,9,77,110,Men's Sportswear,Adidas,
1533,Five Ten NIAD VCS Climbing Shoes,https://www.adidas.com/us/five-ten-niad-vcs-climbing-shoes/FW2849.html,,120,150,Men's Five Ten,Adidas,FW2849
1534,Rivalry Low TR Shoes,https://www.adidas.com/us/rivalry-low-tr-shoes/IE1666.html,2,55,110,MEN Originals,Adidas,IE1666
1535,Solarglide 6 Running Shoes,https://www.adidas.com/us/solarglide-6-running-shoes/GV9152.html,4,104,130,Men's Running,Adidas,GV9152
1536,Predator Accuracy.3 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.3-firm-ground-soccer-cleats/HQ1077.html,5,68,90,MEN Soccer,Adidas,HQ1077
1537,Stan Smith Crepe Shoes,https://www.adidas.com/us/stan-smith-crepe-shoes/FZ6444.html,6,66,145,Men's Originals,Adidas,FZ6444
1538,Alphaboost V1 Shoes,https://www.adidas.com/us/alphaboost-v1-shoes/IF9839.html,11,54,120,Men's Sportswear,Adidas,IF9839
1539,Mahomes 1 Impact FLX Training Shoes,https://www.adidas.com/us/mahomes-1-impact-flx-training-shoes/IF4806.html,6,98,140,MEN Football,Adidas,IF4806
1540,Forum 84 Low Shoes,https://www.adidas.com/us/forum-84-low-shoes/FZ6292.html,8,60,120,Men's Originals,Adidas,FZ6292
1541,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/HQ4450.html,2,112,160,Men's Originals,Adidas,HQ4450
1542,NMD_G1 Shoes,https://www.adidas.com/us/nmd_g1-shoes/ID7958.html,7,53,150,Men's Originals,Adidas,ID7958
1543,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/IE4694.html,3,120,160,Men's Originals,Adidas,IE4694
1544,OZELIA Shoes,https://www.adidas.com/us/ozelia-shoes/IE2000.html,15,61,110,Men's Originals,Adidas,IE2000
1545,Lite Racer Adapt 4.0 Shoes,https://www.adidas.com/us/lite-racer-adapt-4.0-shoes/GY0722.html,3,39,65,Men's Essentials,Adidas,GY0722
1546,Lite Racer Adapt 4.0 Shoes,https://www.adidas.com/us/lite-racer-adapt-4.0-shoes/H04828.html,3,49,70,Men's Essentials,Adidas,H04828
1547,Ultraboost Light Shoes,https://www.adidas.com/us/ultraboost-light-shoes/HP3343.html,22,76,190,Men's Running,Adidas,HP3343
1548,Rivalry Low Shoes,https://www.adidas.com/us/rivalry-low-shoes/IG0078.html,16,99,110,Men's Originals,Adidas,IG0078
1549,Swift Run 1.0 Shoes,https://www.adidas.com/us/swift-run-1.0-shoes/IE7474.html,7,63,90,Men's Sportswear,Adidas,IE7474
1550,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/HR0071.html,39,100,200,Men's Sportswear,Adidas,HR0071
1551,Five Ten Hellcat Mountain Bike Shoes,https://www.adidas.com/us/five-ten-hellcat-mountain-bike-shoes/FW3756.html,2,128,160,Men's Five Ten,Adidas,FW3756
1552,Adilette Clogs,https://www.adidas.com/us/adilette-clogs/GZ5888.html,5,20,50,MEN Yoga,Adidas,GZ5888
1553,X Crazyfast.3 Turf Soccer Shoes,https://www.adidas.com/us/x-crazyfast.3-turf-soccer-shoes/ID9337.html,3,86,95,MEN Soccer,Adidas,ID9337
1554,Nasty 2.0 Cleats,https://www.adidas.com/us/nasty-2.0-cleats/GX7962.html,4,77,140,Men's Football,Adidas,GX7962
1555,Predator Accuracy.3 Turf Soccer Shoes,https://www.adidas.com/us/predator-accuracy.3-turf-soccer-shoes/FZ6116.html,4,68,90,MEN Soccer,Adidas,FZ6116
1556,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/IF8030.html,3,105,150,Men's Originals,Adidas,IF8030
1557,Adilette Ayoon Slides,https://www.adidas.com/us/adilette-ayoon-slides/IF7629.html,5,43,50,MEN Originals,Adidas,IF7629
1558,Adizero 12.0 100 Years of Disney Football Cleats,https://www.adidas.com/us/adizero-12.0-100-years-of-disney-football-cleats/IG9724.html,3,104,130,Men's Football,Adidas,IG9724
1559,adidas by Stella McCartney Seeulater Shoes,https://www.adidas.com/us/adidas-by-stella-mccartney-seeulater-shoes/ID1889.html,3,154,220,MEN adidas by Stella McCartney,Adidas,ID1889
1560,BYW Select Shoes,https://www.adidas.com/us/byw-select-shoes/IF0006.html,6,90,150,MEN Basketball,Adidas,IF0006
1561,Predator Accuracy.1 Artificial Grass Soccer Cleats,https://www.adidas.com/us/predator-accuracy.1-artificial-grass-soccer-cleats/IE9488.html,2,208,260,MEN Soccer,Adidas,IE9488
1562,Retropy P9 Shoes,https://www.adidas.com/us/retropy-p9-shoes/GW0551.html,,48,160,Men's Originals,Adidas,GW0551
1563,Rivalry Low 86 Shoes,https://www.adidas.com/us/rivalry-low-86-shoes/GZ2556.html,2,77,110,Men's Originals,Adidas,GZ2556
1564,adidas by Stella McCartney Court Slip-On Shoes,https://www.adidas.com/us/adidas-by-stella-mccartney-court-slip-on-shoes/IG7076.html,4,63,180,MEN adidas by Stella McCartney,Adidas,IG7076
1565,Predator Accuracy.2 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.2-firm-ground-soccer-cleats/FZ6107.html,4,113,150,MEN Soccer,Adidas,FZ6107
1566,Orketro Shoes,https://www.adidas.com/us/orketro-shoes/GX3129.html,4,98,140,Men's Originals,Adidas,GX3129
1567,X Crazyfast.1 Laceless Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast.1-laceless-firm-ground-soccer-cleats/GY7378.html,4,203,270,MEN Soccer,Adidas,GY7378
1568,Rivalry 86 Low 001 Shoes,https://www.adidas.com/us/rivalry-86-low-001-shoes/ID8252.html,,84,120,Men's Originals,Adidas,ID8252
1569,ZNSORED HI Shoes,https://www.adidas.com/us/znsored-hi-shoes/GZ2291.html,5,72,90,MEN Sportswear,Adidas,GZ2291
1570,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/HQ4196.html,39,100,200,Men's Sportswear,Adidas,HQ4196
1571,Adizero Primeknit Cleats,https://www.adidas.com/us/adizero-primeknit-cleats/GX5421.html,3,126,180,Men's Football,Adidas,GX5421
1572,Courtjam Control Tennis Shoes,https://www.adidas.com/us/courtjam-control-tennis-shoes/GW2554.html,2,54,90,Men's Tennis,Adidas,GW2554
1573,ZNSORED Shoes,https://www.adidas.com/us/znsored-shoes/HP5988.html,5,64,80,MEN Sportswear,Adidas,HP5988
1574,Superstar Supermodified Shoes,https://www.adidas.com/us/superstar-supermodified-shoes/H03740.html,,88,125,Men's Originals,Adidas,H03740
1575,Predator Accuracy.1 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.1-firm-ground-soccer-cleats/GZ0032.html,7,208,260,MEN Soccer,Adidas,GZ0032
1576,TERREX Skychaser Tech GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-skychaser-tech-gore-tex-hiking-shoes/GV9034.html,,248,275,MEN TERREX,Adidas,GV9034
1577,Adizero Afterburner 8 Cleats,https://www.adidas.com/us/adizero-afterburner-8-cleats/FZ4215.html,6,55,100,Men's Baseball,Adidas,FZ4215
1578,Five Ten Sleuth DLX Canvas Mountain Bike Shoes,https://www.adidas.com/us/five-ten-sleuth-dlx-canvas-mountain-bike-shoes/GZ9865.html,3,72,120,Men's Five Ten,Adidas,GZ9865
1579,Five Ten SLEUTH bike shoe,https://www.adidas.com/us/five-ten-sleuth-bike-shoe/GY5214.html,5,72,90,Men's Five Ten,Adidas,GY5214
1580,Ultraboost Made to Be Remade 2.0 Running Shoes,https://www.adidas.com/us/ultraboost-made-to-be-remade-2.0-running-shoes/HP3064.html,,126,210,Men's Running,Adidas,HP3064
1581,TERREX Free Hiker Made To Be Remade Shoes,https://www.adidas.com/us/terrex-free-hiker-made-to-be-remade-shoes/GW4302.html,2,193,275,MEN TERREX,Adidas,GW4302
1582,Adizero Afterburner 8 Cleats,https://www.adidas.com/us/adizero-afterburner-8-cleats/FZ4217.html,6,50,100,Men's Baseball,Adidas,FZ4217
1583,Icon 7 TPU Cleats,https://www.adidas.com/us/icon-7-tpu-cleats/FZ1560.html,2,34,85,Men's Baseball,Adidas,FZ1560
1584,adidas Five Ten Freerider Pro Canvas Mountain Bike Shoes,https://www.adidas.com/us/adidas-five-ten-freerider-pro-canvas-mountain-bike-shoes/HQ2109.html,6,128,160,Men's Five Ten,Adidas,HQ2109
1585,Adizero Afterburner 8 Cleats,https://www.adidas.com/us/adizero-afterburner-8-cleats/H00971.html,6,50,100,Men's Baseball,Adidas,H00971
1586,Adicross Lo BOOST Golf Shoes,https://www.adidas.com/us/adicross-lo-boost-golf-shoes/H03663.html,3,112,160,MEN Golf,Adidas,H03663
1587,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/GY7479.html,39,100,200,Men's Sportswear,Adidas,GY7479
1588,Centennial 85 High Shoes,https://www.adidas.com/us/centennial-85-high-shoes/GY2537.html,2,98,140,Men's Originals,Adidas,GY2537
1589,Adilette Lite Slides,https://www.adidas.com/us/adilette-lite-slides/GZ6196.html,2,25,35,MEN Originals,Adidas,GZ6196
1590,Forum Exhibit Mid Shoes,https://www.adidas.com/us/forum-exhibit-mid-shoes/FZ6278.html,2,84,120,Men's Originals,Adidas,FZ6278
1591,Y-3 ITOGO,https://www.adidas.com/us/y-3-itogo/ID4464.html,,360,600,MEN Y-3,Adidas,ID4464
1592,Top 10 2000 Shoes,https://www.adidas.com/us/top-10-2000-shoes/HQ4622.html,,98,140,Men's Originals,Adidas,HQ4622
1593,Superstar 82 Shoes,https://www.adidas.com/us/superstar-82-shoes/ID2151.html,,126,140,Men's Originals,Adidas,ID2151
1594,TERREX MADE TO BE REMADE FREE HIKER,https://www.adidas.com/us/terrex-made-to-be-remade-free-hiker/S29049.html,2,193,275,Men's TERREX,Adidas,S29049
1595,Rivalry Low 86 Shoes,https://www.adidas.com/us/rivalry-low-86-shoes/ID4755.html,2,77,110,Men's Originals,Adidas,ID4755
1596,TERREX Agravic Flow 2.0 GORE-TEX Trail Running Shoes,https://www.adidas.com/us/terrex-agravic-flow-2.0-gore-tex-trail-running-shoes/H03182.html,4,90,150,Men's TERREX,Adidas,H03182
1597,CodeChaos Golf Shoes,https://www.adidas.com/us/codechaos-golf-shoes/GW5995.html,,60,150,Men's Golf,Adidas,GW5995
1598,Y-3 Slides,https://www.adidas.com/us/y-3-slides/HQ3665.html,7,120,200,MEN Y-3,Adidas,HQ3665
1599,X Crazyfast Injection.1 Laceless Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast-injection.1-laceless-firm-ground-soccer-cleats/IG0765.html,,203,270,MEN Soccer,Adidas,IG0765
1600,Adilette Comfort Slides,https://www.adidas.com/us/adilette-comfort-slides/GZ6412.html,17,32,40,MEN Sportswear,Adidas,GZ6412
1601,Five Ten Trail Cross Mid Pro Mountain Bike Shoes,https://www.adidas.com/us/five-ten-trail-cross-mid-pro-mountain-bike-shoes/GY5121.html,2,144,180,Men's Five Ten,Adidas,GY5121
1602,adizero Ubersonic 4 Clay Court Tennis Shoes,https://www.adidas.com/us/adizero-ubersonic-4-clay-court-tennis-shoes/HQ5930.html,,98,140,Men's Tennis,Adidas,HQ5930
1603,Go-To Spikeless 1 Golf Shoes,https://www.adidas.com/us/go-to-spikeless-1-golf-shoes/GV6905.html,4,112,160,Men's Golf,Adidas,GV6905
1604,Forum 84 Low Shoes,https://www.adidas.com/us/forum-84-low-shoes/GX4537.html,2,,,Men's Originals,Adidas,GX4537
1605,Icon 7 TPU Cleats,https://www.adidas.com/us/icon-7-tpu-cleats/S23882.html,2,51,85,Men's Baseball,Adidas,S23882
1606,Solarmotion Spikeless Shoes,https://www.adidas.com/us/solarmotion-spikeless-shoes/GX9013.html,4,78,130,Men's Golf,Adidas,GX9013
1607,adi2000 Shoes,https://www.adidas.com/us/adi2000-shoes/GX4634.html,4,88,110,MEN Originals,Adidas,GX4634
1608,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/HR0070.html,39,100,200,Men's Sportswear,Adidas,HR0070
1609,Icon 7 Cleats,https://www.adidas.com/us/icon-7-cleats/S23853.html,6,54,90,Men's Baseball,Adidas,S23853
1610,Harden Volume 7 Basketball Shoes,https://www.adidas.com/us/harden-volume-7-basketball-shoes/GW4464.html,9,112,160,Men's Basketball,Adidas,GW4464
1611,Solarthon Primegreen Spikeless Golf Shoes,https://www.adidas.com/us/solarthon-primegreen-spikeless-golf-shoes/FZ1025.html,,90,150,MEN Golf,Adidas,FZ1025
1612,Torsion Super Shoes,https://www.adidas.com/us/torsion-super-shoes/GZ9802.html,3,91,130,Men's Originals,Adidas,GZ9802
1613,Originals Torsion Super Shoes,https://www.adidas.com/us/originals-torsion-super-shoes/IE4212.html,2,104,130,Men's Originals,Adidas,IE4212
1614,Predator Accuracy.3 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.3-firm-ground-soccer-cleats/GZ0024.html,5,81,90,MEN Soccer,Adidas,GZ0024
1615,adidas 4D Krazed Shoes,https://www.adidas.com/us/adidas-4d-krazed-shoes/GX9595.html,3,90,180,Men's Originals,Adidas,GX9595
1616,The Gravel Cycling Shoes,https://www.adidas.com/us/the-gravel-cycling-shoes/HP5400.html,4,144,180,MEN Cycling,Adidas,HP5400
1617,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/IF8029.html,45,105,150,Men's Originals,Adidas,IF8029
1618,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/HQ4452.html,45,128,160,Men's Originals,Adidas,HQ4452
1619,Adizero Scorch Cleats,https://www.adidas.com/us/adizero-scorch-cleats/GX5126.html,2,81,90,Men's Football,Adidas,GX5126
1620,Superstar 82 Shoes,https://www.adidas.com/us/superstar-82-shoes/GW1798.html,4,84,120,Men's Originals,Adidas,GW1798
1621,ZG21 Motion Primegreen BOA Mid Golf Shoes,https://www.adidas.com/us/zg21-motion-primegreen-boa-mid-golf-shoes/H68593.html,,138,230,Men's Golf,Adidas,H68593
1622,S2G BOA Spikeless Golf Shoes,https://www.adidas.com/us/s2g-boa-spikeless-golf-shoes/GV9789.html,2,77,110,Men's Golf,Adidas,GV9789
1623,Ultrabounce Running Shoes,https://www.adidas.com/us/ultrabounce-running-shoes/HP5771.html,9,72,80,Men's Running,Adidas,HP5771
1624,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/GY0025.html,2,81,115,Men's Originals,Adidas,GY0025
1625,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/GW2175.html,2,74,105,Men's Originals,Adidas,GW2175
1626,Icon 7 BOOST,https://www.adidas.com/us/icon-7-boost/S23851.html,6,60,120,Men's Baseball,Adidas,S23851
1627,Five Ten NIAD Moccasym Climbing Shoes,https://www.adidas.com/us/five-ten-niad-moccasym-climbing-shoes/FW2853.html,,100,125,Men's Five Ten,Adidas,FW2853
1628,Oznova Shoes,https://www.adidas.com/us/oznova-shoes/HQ1970.html,6,91,130,Men's Originals,Adidas,HQ1970
1629,Adilette Lite Slides,https://www.adidas.com/us/adilette-lite-slides/FU8298.html,4,28,35,MEN Originals,Adidas,FU8298
1630,Adizero Afterburner 8 Cleats,https://www.adidas.com/us/adizero-afterburner-8-cleats/FZ4216.html,6,40,100,Men's Baseball,Adidas,FZ4216
1631,Adizero Afterburner NWV Cleats,https://www.adidas.com/us/adizero-afterburner-nwv-cleats/HP2178.html,10,84,140,Men's Baseball,Adidas,HP2178
1632,Icon 7 BOOST,https://www.adidas.com/us/icon-7-boost/FY4442.html,6,72,120,Men's Baseball,Adidas,FY4442
1633,Predator Accuracy.1 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.1-firm-ground-soccer-cleats/GZ0031.html,2,208,260,MEN Soccer,Adidas,GZ0031
1634,Pureboost 22 Running Shoes,https://www.adidas.com/us/pureboost-22-running-shoes/HQ1449.html,8,112,140,Men's Running,Adidas,HQ1449
1635,ZNSORED Shoes,https://www.adidas.com/us/znsored-shoes/HP5987.html,2,64,80,MEN Sportswear,Adidas,HP5987
1636,S2G Recycled Polyester Mid-Cut Golf Shoes,https://www.adidas.com/us/s2g-recycled-polyester-mid-cut-golf-shoes/FZ1035.html,,98,140,Men's Golf,Adidas,FZ1035
1637,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/GX2084.html,34,128,160,Men's Originals,Adidas,GX2084
1638,SoleMatch Control Tennis Shoes,https://www.adidas.com/us/solematch-control-tennis-shoes/GY4690.html,5,84,120,Men's Tennis,Adidas,GY4690
1639,Five Ten Freerider EPS Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-eps-mountain-bike-shoes/FY9299.html,,70,140,Men's Five Ten,Adidas,FY9299
1640,Adilette Comfort Sandals,https://www.adidas.com/us/adilette-comfort-sandals/GV9712.html,2,20,40,MEN Yoga,Adidas,GV9712
1641,Freak Spark MD 23 Inline Football Cleats,https://www.adidas.com/us/freak-spark-md-23-inline-football-cleats/HP7711.html,2,50,55,Men's Football,Adidas,HP7711
1642,TERREX Trail Rider Trail Running Shoes,https://www.adidas.com/us/terrex-trail-rider-trail-running-shoes/HR1160.html,3,96,120,Men's TERREX,Adidas,HR1160
1643,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/HP5982.html,18,98,140,MEN Sportswear,Adidas,HP5982
1644,Forum 84 Low Shoes,https://www.adidas.com/us/forum-84-low-shoes/FZ6298.html,2,60,120,Men's Originals,Adidas,FZ6298
1645,NMD_S1 Shoes,https://www.adidas.com/us/nmd_s1-shoes/GW4654.html,14,140,200,Men's Originals,Adidas,GW4654
1646,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/HQ6342.html,22,76,190,Men's Running,Adidas,HQ6342
1647,TERREX Trail Rider Trail Running Shoes,https://www.adidas.com/us/terrex-trail-rider-trail-running-shoes/HR1157.html,3,88,110,Men's TERREX,Adidas,HR1157
1648,Adizero Afterburner 8 Cleats,https://www.adidas.com/us/adizero-afterburner-8-cleats/H00979.html,6,50,100,Men's Baseball,Adidas,H00979
1649,Adizero Avanti TYO Running Shoes,https://www.adidas.com/us/adizero-avanti-tyo-running-shoes/GV9073.html,,105,150,MEN Track & Field,Adidas,GV9073
1650,Adizero RC 5 Running Shoes,https://www.adidas.com/us/adizero-rc-5-running-shoes/GX9781.html,,70,100,MEN Running,Adidas,GX9781
1651,Country XLG Shoes,https://www.adidas.com/us/country-xlg-shoes/ID0364.html,2,70,100,Men's Originals,Adidas,ID0364
1652,Adizero Afterburner 8 Cleats,https://www.adidas.com/us/adizero-afterburner-8-cleats/H00978.html,6,50,100,Men's Baseball,Adidas,H00978
1653,Forum Mid Shoes,https://www.adidas.com/us/forum-mid-shoes/GY0005.html,7,90,120,Men's Originals,Adidas,GY0005
1654,TERREX Free Hiker 2 Hiking Shoe,https://www.adidas.com/us/terrex-free-hiker-2-hiking-shoe/GZ0682.html,13,160,200,Men's TERREX,Adidas,GZ0682
1655,Web Boost Shoes,https://www.adidas.com/us/web-boost-shoes/HQ6991.html,4,128,160,Men's Sportswear,Adidas,HQ6991
1656,Pureboost 22 Running Shoes,https://www.adidas.com/us/pureboost-22-running-shoes/GZ5175.html,8,56,140,Men's Running,Adidas,GZ5175
1657,Adizero Afterburner 8 Pro TPU Cleats,https://www.adidas.com/us/adizero-afterburner-8-pro-tpu-cleats/FZ4220.html,2,55,100,Men's Baseball,Adidas,FZ4220
1658,TERREX Speed Ultra Trail Running Shoes,https://www.adidas.com/us/terrex-speed-ultra-trail-running-shoes/HR1120.html,4,96,160,Men's TERREX,Adidas,HR1120
1659,Freak 23 Mismatch Football Cleats,https://www.adidas.com/us/freak-23-mismatch-football-cleats/HP2443.html,3,77,110,Men's Football,Adidas,HP2443
1660,NMD_V3 GORE-TEX Shoes,https://www.adidas.com/us/nmd_v3-gore-tex-shoes/IF7983.html,2,95,190,Men's Originals,Adidas,IF7983
1661,Oztral Shoes,https://www.adidas.com/us/oztral-shoes/HP6568.html,3,65,130,Men's Originals,Adidas,HP6568
1662,Trae Unlimited Basketball Shoes,https://www.adidas.com/us/trae-unlimited-basketball-shoes/IF5609.html,7,86,95,MEN Basketball,Adidas,IF5609
1663,X_PLRPHASE Shoes,https://www.adidas.com/us/x_plrphase-shoes/IG4773.html,9,77,110,Men's Sportswear,Adidas,IG4773
1664,Hoops 3.0 Mid Classic Vintage Shoes,https://www.adidas.com/us/hoops-3.0-mid-classic-vintage-shoes/GY5543.html,4,68,75,Men's Essentials,Adidas,GY5543
1665,Adilette Comfort Slides,https://www.adidas.com/us/adilette-comfort-slides/GZ5893.html,2,25,35,MEN Sportswear,Adidas,GZ5893
1666,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/HQ4447.html,34,136,170,Men's Originals,Adidas,HQ4447
1667,Freak 23 Mismatch Football Cleats,https://www.adidas.com/us/freak-23-mismatch-football-cleats/HP2441.html,3,88,110,Men's Football,Adidas,HP2441
1668,Adizero Finesse Track and Field Running Shoes,https://www.adidas.com/us/adizero-finesse-track-and-field-running-shoes/IE2769.html,2,91,130,Men's Track & Field,Adidas,IE2769
1669,Stan Smith Shoes,https://www.adidas.com/us/stan-smith-shoes/GX4452.html,22,70,100,Men's Originals,Adidas,GX4452
1670,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/IG9942.html,34,119,170,Men's Originals,Adidas,IG9942
1671,Forum Exhibit Low Shoes,https://www.adidas.com/us/forum-exhibit-low-shoes/HQ7111.html,6,77,110,Men's Originals,Adidas,HQ7111
1672,X Crazyfast.3 Indoor Soccer Shoes,https://www.adidas.com/us/x-crazyfast.3-indoor-soccer-shoes/ID9340.html,4,86,95,MEN Soccer,Adidas,ID9340
1673,NMD_V3 GORE-TEX Shoes,https://www.adidas.com/us/nmd_v3-gore-tex-shoes/IF7982.html,2,67,190,Men's Originals,Adidas,IF7982
1674,Nizza RF Hi Shoes,https://www.adidas.com/us/nizza-rf-hi-shoes/F34057.html,4,63,90,MEN Originals,Adidas,F34057
1675,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/HQ6341.html,22,95,190,Men's Running,Adidas,HQ6341
1676,Copa Pure+ Firm Ground Soccer Cleats,https://www.adidas.com/us/copa-pure-plus-firm-ground-soccer-cleats/HQ8891.html,3,210,280,MEN Soccer,Adidas,HQ8891
