,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
102,['M 7.5 / W 8.5'],"['Bright Blue / Cloud White / Core Black', 'Active Red / Active Red / Core Black', 'Cloud White / Team Maroon / Team Colleg Gold', 'Cloud White / Collegiate Orange / Dark Green', 'Cloud White / Team Dark Grey / Team Collegiate Red', 'Cloud White / Scarlet / Core Black', 'Light Solid Grey / Light Solid Grey / Bold Gold', 'Cloud White / Cloud White / Off White', 'Legend Ink / Legend Ink / Shadow Navy', 'Wonder Taupe / Wonder Taupe / Aluminium', 'Core Black / Silver Green / Carbon', 'Core Black / Core Black / Beam Green F22', 'Grey Three / Grey Five / Core Black', 'Core Black / Core Black / Beam Green F22', 'Cloud White / Cloud White / Cloud White', 'Shadow Navy / Core Blue / Impact Orange', 'Crystal White / Crystal White / Preloved Blue', 'Off White / Off White / Core Black', 'Silver Green / Silver Green / Olive Strata', 'Grey Three / Light Solid Grey / Lucid Fuchsia', 'Core Black / Core Black / Wonder Quartz', 'Lucid Blue / Cloud White / Blue Fusion', 'Grey One / Core Black / Grey Three', 'Semi Blue Burst / Preloved Ink / Solar Red', 'Cloud White / Core Black / Better Scarlet S23', 'Wonder Beige / Wonder Beige / Core Black', 'Off White / Semi Impact Orange / Crew Blue', 'Arctic Night / Arctic Night / Core Black', 'Carbon / Carbon / Bright Red', 'Earth Strata S23 / Earth Strata S23 / Core Black', 'Bright Royal / Blue Dawn S23 / Bright Red', 'Grey One / Collegiate Green / Grey Three', 'Core Black / Carbon / Lucid Lemon', 'Aluminium / Wonder Beige / Olive Strata', 'Core Black / Core Black / Solar Red', 'Grey One / Lucid Blue / Grey Three', 'Silver Green S23 / Silver Green S23 / Gold Metallic', 'Cloud White / Silver Metallic / Team Maroon', 'Cloud White / Gold Metallic / Team College Purple']",[],['Product code: HQ5884'],['Reviews (2057)'],['4.7'],['50.073'],['87.3906'],['90.1799']
103,[],"['Pantone / Pantone / Crystal White', 'Better Scarlet / Better Scarlet / Core Black', 'Core Black / Core Black / Crystal White', 'Crystal White / Off White / Blue Bird', 'Core Black / Core Black / Simple Brown', 'Cloud White / Green / Off White', 'Cloud White / Cloud White / Cloud White']",[],['Product code: IH0019'],[],[],[],[],[]
104,"['6.5', '12']","['Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Royal Blue / Cloud White / Core Black']",[],['Product code: G58108'],['Reviews (2097)'],['4.7'],['50.3457'],['83.7744'],['82.7372']
105,"['7', '11.5']","['Core Black / Collegiate Orange / Dark Green', 'Grey Two / Cloud White / Grey Two', 'Team College Purple / Cloud White / Team College Purple', 'Team Power Red 2 / Cloud White / Team Power Red 2', 'Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Team Maroon 2 / Cloud White / Team Maroon 2']",[],['Product code: IE9376'],['Reviews (43)'],['4.5'],['43.0233'],['75'],['84.8837']
106,['6'],"['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Grey Three / Core Black / Grey Five', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Aluminium / Aluminium / Core Black', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']",[],['Product code: GZ4306'],['Reviews (5526)'],['4.6'],['52.1109'],['83.0404'],['86.2378']
107,['M 8.5 / W 9.5'],"['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5889'],['Reviews (296)'],['4.8'],['51.3514'],['90.5405'],['93.6655']
108,[],"['Core Black / Core Black / Core Black', 'Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Cloud White / Cloud White / Cloud White', 'Core Black / Violet Fusion / Cream White', 'Semi Impact Orange / Craft Orange / Purple Rush', 'Sand Strata / Magic Beige / Legend Ink', 'Cloud White / Wonder Steel F22 / Cloud White', 'Cloud White / Off White / Light Blue', 'Cloud White / Cloud White / Off White', 'Cloud White / Cloud White / Chalk White', 'Cloud White / Vivid Red S21 / Cloud White', 'Crystal White / Preloved Red S23 / Clay Strata S23', 'Bliss / Magic Beige / Cream White', 'Cloud White / Sand Strata / Bright Royal', 'Cloud White / Semi Screaming Green / Blue Dawn', 'Core Black / Focus Olive F21 / Cloud White', 'Cloud White / Core Black / Green', 'Cloud White / Bright Blue / Red', 'Aluminium / Aluminium / Off White', 'Cloud White / Bright Blue / Red', 'Dark Green / Core White / Gold Metallic', 'Earth Strata / Olive Strata / Aluminium', 'Better Scarlet S23 / Cloud White / Charcoal S24', 'Core Black / Cloud White / Off White', 'Collegiate Green / Crew Yellow / Cloud White', 'Crystal White / Wonder Beige F23 / Earth Strata S23']",[],['Product code: H06192'],[],[],[],[],[]
109,['M 10.5 / W 11.5'],[],[],['Product code: HR1976'],['Reviews (12)'],['4.6'],['70.8333'],['79.1667'],['83.3333']
110,['6.5'],"['Pink Strata S23 / Shadow Red / Wonder Blue F23', 'Wonder Red / Cloud White / Wonder Taupe', 'Solar Red / Core Black / Cloud White', 'Carbon / Blue Dawn S23 / Court Green S23', 'Wonder Taupe S23 / Wonder Taupe S23 / Solar Red', 'Cloud White / Core Black / Solar Red', 'Cloud White / Solar Gold / Lucid Blue S23', 'Core Black / White Tint / Screaming Orange S21', 'Dash Grey / Solar Red / Lucid Blue', 'Chalk White / Core Black / Bright Red', 'Light Aqua / Core Black / Bright Red', 'Shadow Navy S22 / Crystal White / Wonder Blue F23', 'Lucid Lemon / Core Black / Crystal White', 'Cloud White / Arctic Night / Lucid Lemon', 'Grey Four / Cloud White / Grey Five', 'Core Black / Core Black / Lucid Lime F23', 'Better Scarlet S23 / Better Scarlet S23 / Solar Red', 'Wonder Silver F23 / Wonder Silver F23 / Grey Four', 'Lucid Blue S23 / Coral Fusion S23 / Blue Fusion S23', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Royal / Lucid Lemon F23']",[],['Product code: IE1767'],['Reviews (1938)'],['4.7'],['49.613'],['86.1197'],['89.306']
111,"['M 9 / W 10', 'M 11 / W 12', 'M 11.5 / W 12.5']","['Black / Core White / Cream White', 'Core White / Cream White / Orange']",[],['Product code: HQ5970'],['Reviews (19)'],['3.1'],['57.8947'],['51.3158'],['57.8947']
112,"['9.5', '12']","['Cream White / Dark Brown / Sand Strata', 'Grey Four / Better Scarlet S23 / Core Black', 'Core Black / Cloud White / Collegiate Gold', 'Core Black / Core Black / Bliss', 'Feather Grey / Feather Grey / Acid Orange S21', 'Metal Grey / Feather Grey / Sand', 'Grey Three / Grey Three / Grey Five', 'Cloud White / Cloud White / Grey One', 'Cloud White / Cloud White / Vivid Red S21', 'Trace Grey / Cloud White / Core Black', 'Magic Lime S22 / Cloud White / Core Black', 'Red / Royal Blue / Off White', 'Vivid Red S21 / Cloud White / Gum', 'Legend Ink / Cloud White / Gum', 'Better Scarlet / Team Victory Red / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Gum', 'Core Black / Cloud White / Grey Five', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Gum', 'Cloud White / Core Black / Grey Three', 'Mineral Green / Mineral Green / Cloud White', 'Collegiate Gold / Impact Yellow F22 / Core Black', 'Shadow Navy / Cloud White / Collegiate Burgundy', 'Shadow Navy / White Tint / Glory Red', 'Core Black / Semi Lucid Blue / Glory Red', 'Core Black / Active Teal / Cloud White', 'Shadow Navy / Grey Two / Core Black', 'Cloud White / Solar Orange / Core Black', 'Cloud White / Off White / Solar Red', 'Cloud White / Semi Lucid Blue / Core Black', 'Core Black / Semi Lucid Blue S23 / Cloud White', 'Crystal White / Cloud White / Better Scarlet', 'Cloud White / Core Black / Bright Red', 'Core Black / Royal Blue / Cloud White', 'Grey Three / Core Black / Cloud White', 'Aluminium / Aluminium / Core Black', 'Core Black / Core Black / Cloud White', 'Focus Olive / Core Black / Shadow Olive', 'Core Black / Carbon / Grey Five']",[],['Product code: GZ4307'],['Reviews (5526)'],['4.6'],['52.1109'],['83.0404'],['86.2378']
113,[],"['Cloud White / Core Black / Cloud White', 'Aluminium / Grey Six / Orbit Grey', 'Cloud White / Dash Grey / Grey Three', 'Cloud White / Dash Grey / Arctic Fusion F23', 'Olive Strata S23 / Grey Six / Preloved Yellow F23', 'Cloud White / Dash Grey / Arctic Fusion F23', 'Grey Six / Grey Three / Lucid Lemon F23', 'Better Scarlet S23 / Core Black / Cloud White', 'Core Black / Grey Five / Grey Three', 'Cloud White / Cloud White / Royal Blue', 'Grey Five / Grey Three / Core Black', 'Core Black / Core Black / Grey Six', 'Legend Ink / Legend Ink / Shadow Navy S22']",[],['Product code: GX6773'],[],[],[],[],[]
114,[],"['Off White / Off White / Off White', 'Core White / Core White / Cream White', 'Black / Black / Black', 'Unity Ink / Unity Ink / Off White']",[],['Product code: HR1944'],[],[],[],[],[]
115,"['5.5', '11']","['Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Grey Three', 'Aluminium / Wonder Beige / Crew Yellow', 'Cloud White / Core Black / Off White', 'Better Scarlet / Core Black / Cloud White']",[],['Product code: IG7454'],['Reviews (144)'],['4.4'],['61.1111'],['83.1597'],['84.7222']
116,[],"['Trace Cargo / Night Cargo / Raw Khaki', 'Pale Nude / Light Brown / Solar Red', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Grey Five', 'Bliss / Bliss / Bliss', 'Grey / Grey / Core Black', 'Focus Olive F21 / Shadow Olive / Core Black', 'Core Black / Core Black / Semi Lucid Blue', 'Wonder White / Wonder White / Blue Dawn', 'Glory Red / Glory Red / Carbon', 'Cloud White / Crystal White / Grey Two', 'Grey Five / Core Black / Grey', 'Clay Strata S23 / Dark Brown / Earth Strata S23', 'Grey Three / Night Indigo / Grey Two']",[],['Product code: ID9816'],[],[],[],[],[]
117,['9'],"['Carbon / Carbon / Core Black', 'Crystal White / Matte Silver / Cloud White', 'Off White / Acid Orange / Blue Dawn', 'Core Black / Cloud White / Gum M2', 'Hazy Copper / Core White / Preloved Red', 'Wonder Beige / Collegiate Green / Dark Blue', 'Mgh Solid Grey / Cloud White / Core Black']",[],['Product code: IG3065'],['Reviews (1527)'],['4.7'],['52.395'],['90.6496'],['89.4892']
118,[],"['Grey Two / Grey One / Gold Metallic', 'Olive Strata / Core Black / Wonder Silver', 'Core Black / Cloud White / Cloud White', 'Core Black / Arctic Night / Lucid Lemon', 'Core Black / Core Black / Gold Metallic', 'Core Black / Bright Red / Semi Solar Green']",[],['Product code: IG2263'],[],[],[],[],[]
119,['6'],[],['Core Black / Grey Three / Solar Red'],['Product code: HR1337'],['Reviews (171)'],['4.5'],['50.5848'],['79.6784'],['89.9123']
120,['M 10 / W 11'],"['Cloud White / Cloud White / Gold Metallic', 'Cloud White / Cloud White / Green']",[],['Product code: FX5509'],['Reviews (155)'],['4.4'],['50.6494'],['76.7857'],['78.7097']
121,"['7.5', '10', '11.5']","['Core Black / Cloud White / Grey Five', 'Shadow Navy S22 / Cloud White / Altered Blue S22', 'Impact Orange F22 / Night Metallic / Pulse Lilac F22']",[],['Product code: GX9220'],['Reviews (291)'],['4.6'],['49.6564'],['86.6838'],['89.2612']
122,"['9', '13']","['Core Black / Cloud White / Carbon', 'Core Black / Core Black / Core Black', 'Cloud White / Cloud White / Beam Green F22', 'Core Black / Cloud White / Solar Yellow', 'Lucid Blue S23 / Cloud White / Pulse Mint S22', 'Cloud White / Grey Two / Lucid Blue S23']",[],['Product code: HQ8583'],['Reviews (687)'],['4.5'],['49.0175'],['81.8413'],['85.6623']
123,[],[],['Core Black / Core Black / Core Black'],['Product code: IE8369'],[],[],[],[],[]
124,[],"['Cloud White / Off White / Blue Bird', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Cloud White / Chalk White', 'Core White / Aluminium / Off White']",[],['Product code: HP2183'],['Reviews (119)'],['4.6'],['47.479'],['76.8908'],['88.8655']
125,[],"['Core Black / Signal Green / Pulse Lilac F22', 'Cloud White / Core Black / Lucid Blue S23', 'Preloved Red S23 / Core Black / Cloud White', 'Cloud White / Core Black / Matte Silver', 'Royal Blue / Off White / Bright Royal']",[],['Product code: HQ8436'],[],[],[],[],[]
126,[],"['Olive Strata / Core Black / Halo Silver', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Carbon', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Lucid Lemon', 'Core Black / Core Black / Carbon', 'Cloud White / Cloud White / Core Black', 'Core Black / Cloud White / Carbon']",[],['Product code: IF2375'],['Reviews (232)'],['4.5'],['48.9224'],['81.681'],['84.5905']
127,[],"['Cloud White / Core Black / Cloud White', 'Aluminium / Grey Six / Orbit Grey', 'Cloud White / Dash Grey / Grey Three', 'Cloud White / Dash Grey / Arctic Fusion F23', 'Olive Strata S23 / Grey Six / Preloved Yellow F23', 'Cloud White / Dash Grey / Arctic Fusion F23', 'Grey Six / Grey Three / Lucid Lemon F23', 'Better Scarlet S23 / Core Black / Cloud White', 'Core Black / Grey Five / Grey Three', 'Cloud White / Cloud White / Royal Blue', 'Core Black / Core Black / Grey Six', 'Legend Ink / Legend Ink / Shadow Navy S22']",[],['Product code: GX4776'],['Reviews (1231)'],['4.6'],['49.1673'],['84.6263'],['87.6726']
128,[],"['Olive Strata S23 / Silver Pebble S23 / Pulse Lime S22', 'Cloud White / Grey Two / Acid Orange S21', 'Cloud White / Cloud White / Cloud White', 'Off White / Off White / Wonder Beige F23', 'Core Black / Core Black / Grey Six']",[],['Product code: IE9415'],['Reviews (171)'],['4.6'],['53.2164'],['84.5029'],['89.1813']
129,[],"['Core Black / Magic Grey / Grey Three', 'Cloud White / Core White / Chalk White', 'Core Black / Grey Five / Carbon', 'Core Black / Core Black / Cloud White', 'Linen Green / Solar Gold / Court Green', 'Lucid Lemon / Flash Orange / Semi Flash Aqua', 'Grey One / Wonder Beige / Flash Orange', 'Wonder Blue / Lucid Lemon / Royal Blue', 'Pulse Lime / Lucid Lime / Core Black', 'Core Black / Core Black / Core Black', 'Olive Strata / Shadow Olive / Silver Pebble']",[],['Product code: HQ4517'],['Reviews (429)'],['4.5'],['52.9206'],['83.236'],['85.0233']
130,[],"['Core Black / Cloud White / Core Black', 'Core Black / Lucid Lemon / Blue Bird', 'Cloud White / Dash Grey / Blue Dawn S23', 'Wonder Beige F23 / Carbon / Wonder White F21', 'Cloud White / Carbon / Metal Grey', 'Dash Grey / Metal Grey / Bright Blue', 'Metal Grey / Carbon / Better Scarlet']",[],['Product code: IE0078'],['Reviews (154)'],['4.7'],['51.9481'],['84.2532'],['89.2857']
131,[],[],['Core Black / Grey Six / Core Black'],['Product code: FZ1985'],['Reviews (1160)'],['4.5'],['52.3984'],['81.9576'],['83.8793']
132,[],"['Solar Yellow / Night Metallic / Beam Yellow F22', 'White Tint / Core Black / Court Green S23']",[],['Product code: HQ3694'],[],[],[],[],[]
133,[],"['Core Black / Magic Grey / Grey Three', 'Cloud White / Core White / Chalk White', 'Core Black / Grey Five / Carbon', 'Core Black / Core Black / Cloud White', 'Linen Green / Solar Gold / Court Green', 'Lucid Lemon / Flash Orange / Semi Flash Aqua', 'Grey One / Wonder Beige / Flash Orange', 'Wonder Blue / Lucid Lemon / Royal Blue', 'Pulse Lime / Lucid Lime / Core Black', 'Core Black / Core Black / Core Black', 'Olive Strata / Shadow Olive / Silver Pebble']",[],['Product code: HQ7091'],[],[],[],[],[]
134,[],"['Core Black / Cloud White / Core Black', 'Team Navy Blue 2 / Cloud White / Cloud White', 'Core Black / Cloud White / Grey Four', 'Royal Blue / Off White / Bright Red', 'Cloud White / Core Black / Matte Silver']",[],['Product code: HQ8808'],['Reviews (331)'],['4.5'],['47.9545'],['83.7121'],['85.0453']
135,"['10', '11', '12', '13']","['Core Black / Cloud White / Core Black', 'Team Navy Blue 2 / Cloud White / Cloud White', 'Core Black / Cloud White / Grey Four', 'Royal Blue / Off White / Bright Red', 'Cloud White / Core Black / Matte Silver']",[],['Product code: HQ8808'],['Reviews (331)'],['4.5'],['47.9545'],['83.7121'],['85.0453']
136,"['4.5', '5.5', '6', '6.5']","['Core Black / Grey Five / Off White', 'Cloud White / Mgh Solid Grey / Off White', 'Core Black / Grey Four / Cloud White', 'Cloud White / Grey One / Core Black', 'Grey Three / Grey One / Core Black', 'Core Black / Core Black / Core Black', 'Active Teal / Core Black / Off White', 'Bliss / Core Black / Cloud White', 'Grey Two / Grey One / Silver Metallic', 'Cloud White / Core Black / Silver Metallic', 'Wonder Beige / Shadow Olive / Better Scarlet', 'Focus Olive / Silver Pebble / Carbon', 'Wonder Beige / Aluminium / Core Black', 'Core Black / Carbon / Grey Five']",[],['Product code: FZ5707'],['Reviews (733)'],['4.4'],['59.9932'],['76.1937'],['88.6085']
137,['5.5'],"['Core Black / Core Black / Core Black', 'Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Cloud White / Cloud White / Cloud White', 'Core Black / Violet Fusion / Cream White', 'Semi Impact Orange / Craft Orange / Purple Rush', 'Sand Strata / Magic Beige / Legend Ink', 'Cloud White / Wonder Steel F22 / Cloud White', 'Cloud White / Off White / Light Blue', 'Cloud White / Cloud White / Off White', 'Cloud White / Cloud White / Chalk White', 'Cloud White / Vivid Red S21 / Cloud White', 'Crystal White / Preloved Red S23 / Clay Strata S23', 'Bliss / Magic Beige / Cream White', 'Cloud White / Sand Strata / Bright Royal', 'Cloud White / Semi Screaming Green / Blue Dawn', 'Core Black / Focus Olive F21 / Cloud White', 'Cloud White / Core Black / Green', 'Cloud White / Bright Blue / Red', 'Aluminium / Aluminium / Off White', 'Cloud White / Bright Blue / Red', 'Dark Green / Core White / Gold Metallic', 'Earth Strata / Olive Strata / Aluminium', 'Better Scarlet S23 / Cloud White / Charcoal S24', 'Core Black / Cloud White / Off White', 'Collegiate Green / Crew Yellow / Cloud White', 'Crystal White / Wonder Beige F23 / Earth Strata S23']",[],['Product code: GW2176'],['Reviews (4876)'],['4.8'],['52.4825'],['82.6377'],['89.3355']
138,[],"['Core Black / Cloud White / Solar Red', 'Cloud White / Team Navy Blue 2 / Cloud White', 'Shadow Navy S22 / Lucid Lemon F23 / Core White', 'Cloud White / Cloud White / Matte Silver']",[],['Product code: HQ8809'],[],[],[],[],[]
139,[],"['Core Black / Magic Grey / Grey Three', 'Cloud White / Core White / Chalk White', 'Core Black / Grey Five / Carbon', 'Core Black / Core Black / Cloud White', 'Linen Green / Solar Gold / Court Green', 'Lucid Lemon / Flash Orange / Semi Flash Aqua', 'Grey One / Wonder Beige / Flash Orange', 'Wonder Blue / Lucid Lemon / Royal Blue', 'Pulse Lime / Lucid Lime / Core Black', 'Core Black / Core Black / Core Black', 'Olive Strata / Shadow Olive / Silver Pebble']",[],['Product code: IE9670'],[],[],[],[],[]
140,"['M 10 / W 11', 'M 12 / W 13']","['Cloud White / Platinum Metallic / Cloud White', 'Legend Ink / Bright Cyan / Legend Ink', 'Core Black / Gold Metallic / Core Black', 'Cloud White / Core Black / Cloud White', 'Dark Blue / Cloud White / Dark Blue', 'Core Black / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Off White / Off White / Off White', 'Core Black / Core Black / Core Black', 'Olive Strata S23 / Olive Strata S23 / Olive Strata S23', 'Pink Fusion F23 / Pink Fusion F23 / Pink Fusion F23']",[],['Product code: F35550'],['Reviews (10630)'],['4.5'],['41.3375'],['76.6134'],['85.0659']
141,"['M 10 / W 11', 'M 10.5 / W 11.5', 'M 12.5 / W 13.5', 'M 13 / W 14']","['Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Solar Red', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",[],['Product code: ID9342'],['Reviews (58)'],['4.4'],['50.8621'],['72.4138'],['81.0345']
142,"['5', '6', '6.5', '8.5', '11', '13', '14']","['Savanna / Savanna / Savanna', 'Cloud White / Core Black / Crystal White', 'Shadow Green / Green Oxide / Aluminium', 'Core Black / Core Black / Carbon', 'Cloud White / Cloud White / Crystal White', 'Olive Strata / Core Black / Mesa', 'Grey One / Core Black / Arctic Fusion', 'Sand Strata / Magic Beige / Core Black', 'Carbon / Core Black / Crystal White', 'Carbon / Core Black / Grey Five', 'Silver Pebble / Shadow Olive / Focus Olive', 'Night Indigo / Grey / Dark Blue', 'Charcoal S24 / Wonder Beige F23 / Orange', 'Core Black / Matte Silver / Collegiate Purple']",[],['Product code: IE2004'],['Reviews (2655)'],['4.7'],['51.0997'],['85.5328'],['86.8832']
143,[],"['Bold Green / Signal Orange / Vivid Berry', 'Bahia Magenta / Bahia Magenta / Collegiate Green', 'Royal Blue / Cloud White / Royal Blue', 'Core Black / Cloud White / Core Black', 'Mystery Blue / Hi-Res Yellow / Mystery Blue', 'Vision Met. / Vision Met. / Grey Two', 'Core Black / Grey Six / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Core Black / Beam Pink F22', 'Cloud White / Cloud White / Matte Gold', 'Grey Two / Silver Metallic / Grey Two', 'Sand Strata / Purple / Sand Strata', 'Ecru Tint / Coral Fusion / Ecru Tint', 'Night Indigo / Cloud White / Night Indigo']",[],['Product code: H03619'],[],[],[],[],[]
144,[],"['Trace Cargo / Night Cargo / Raw Khaki', 'Pale Nude / Light Brown / Solar Red', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Grey Five', 'Bliss / Bliss / Bliss', 'Grey / Grey / Core Black', 'Focus Olive F21 / Shadow Olive / Core Black', 'Core Black / Core Black / Semi Lucid Blue', 'Wonder White / Wonder White / Blue Dawn', 'Glory Red / Glory Red / Carbon', 'Cloud White / Crystal White / Grey Two', 'Grey Five / Core Black / Grey', 'Clay Strata S23 / Dark Brown / Earth Strata S23', 'Grey Three / Night Indigo / Grey Two']",[],['Product code: IE0535'],[],[],[],[],[]
145,"['M 7 / W 8', 'M 7.5 / W 8.5']","['Cloud White / Cloud White / Core Black', 'Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue F22']",[],['Product code: GZ0004'],['Reviews (193)'],['4.2'],['40.0259'],['64.7668'],['79.1451']
146,"['8.5', '13']","['Non Dyed / Cloud White / Wonder Beige', 'Non Dyed / Core Black / Semi Impact Orange']",[],['Product code: HQ9023'],['Reviews (27)'],['4.6'],['44.4444'],['80.5556'],['87.963']
147,[],"['Focus Olive F21 / Core Black / Cloud White', 'Core Black / Glory Mint / Cloud White', 'Core Black / Scarlet / Blue', 'Core Black / Cloud White / Cloud White', 'Cloud White / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Grey Three / Signal Green / Cloud White', 'Core Black / Grey Five / Core Black', 'Core Black / Cloud White / Core Black', 'Cloud White / Core Black / Cloud White', 'Core Black / Core Black / Grey Four', 'Core Black / Cloud White / Red', 'Cloud White / Core Black / Red']",[],['Product code: GY6162'],[],[],[],[],[]
148,[],"['Core Black / Cloud White / Core Black', 'Core Black / Core Black / Core Black', 'Cloud White / Core Black / Cloud White']",[],['Product code: GW8336'],[],[],[],[],[]
149,"['M 4.5 / W 5.5', 'M 5 / W 6', 'M 7 / W 8']",[],[],['Product code: HR1980'],['Reviews (41)'],['4.6'],['53.0488'],['91.4634'],['92.6829']
150,['M 7 / W 8'],"['Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Bliss Blue']",[],['Product code: GW4559'],['Reviews (25)'],['4.7'],['55'],['82'],['86']
151,"['M 6 / W 7', 'M 6.5 / W 7.5']","['Black / Core White / Cream White', 'Core White / Cream White / Black']",[],['Product code: HR1936'],['Reviews (7)'],['4.6'],['60.7143'],['85.7143'],['92.8571']
152,[],"['Core Black / Cloud White / Gold Metallic', 'Crystal White / Collegiate Navy / Cloud White', 'Core Black / Cloud White / Gold Metallic', 'Core Black / Core Black / Cardboard', 'Shadow Navy S22 / Cream White / Cloud White', 'Grey Three / Grey Five / Cloud White', 'Grey Three / Cloud White / Gum']",[],['Product code: EG2740'],[],[],[],[],[]
153,"['5', '5.5', '6', '11']","['Grey One / Crystal White / Cloud White', 'Vivid Red / Better Scarlet / Cloud White', 'Grey Five / Carbon / Bright Royal', 'Cloud White / Core Black / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Cloud White', 'Wonder Taupe / Simple Brown / Core Black', 'Grey Six / Solar Orange / Core Black', 'Active Teal / Core Black / Crystal White', 'Active Purple / Core Black / Signal Green', 'Crystal White / Core Black / Signal Green', 'Core Black / Core Black / Signal Green', 'Core Black / Grey Five / Core Black', 'Magic Grey S22 / Cloud White / Beam Orange F22', 'Beam Orange F22 / Grey One / Bliss Orange', 'Cloud White / Core Black / Grey One', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Royal Blue / Crystal White / Core Black', 'Core Black / Cloud White / Grey Six', 'Cloud White / Cloud White / Grey Two', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Solar Yellow / Solar Yellow / Core Black', 'Focus Olive F21 / Focus Olive F21 / Core Black', 'Silver Green / Carbon / Grey Four', 'Light Solid Grey / Silver Metallic / Crystal White', 'Bright Royal / Black Blue Met. / Silver Metallic', 'Grey Three / Cloud White / Core Black']",[],['Product code: FZ6498'],['Reviews (1178)'],['4.4'],['51.2521'],['76.528'],['82.6401']
